timestamp	open	high	low	close	volume	quoteVolume	symbol	gap_apertura_pct	volatilidad_diaria	vol_5d	vol_10d	vol_rel_5d	return_pct	close_open_pct	range_pct	volume_change_pct	rsi_14	macd	macd_signal	macd_diff	atr_14	momentum_12	bb_upper	bb_lower	bb_pctb	vader	finbert	sentiment_ratio	sentiment_combined	download_date	added_date	target_category	target	target_num
2025-07-15 16:00:00	0.6378	0.6579	0.6368	0.6476	2422622.0	1573322.2416	XTZUSDT	0.0	3.313442211055277	0.0	0.0	0.0	0.0	1.5365318281592848	3.313442211055277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	Low	0.339715873996308	1
2025-07-16 16:00:00	0.6476	0.6721	0.6443	0.6498	2179246.0	1429788.977	XTZUSDT	0.0	4.314760204873513	0.0	0.0	0.0	0.339715873996308	0.339715873996308	4.314760204873513	-10.04597498082656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	Very High	7.725453985841783	4
2025-07-17 16:00:00	0.6498	0.7588	0.6374	0.7	7735100.0	5507792.2062	XTZUSDT	0.0	19.046124882334496	0.0	0.0	0.0	7.725453985841783	7.725453985841783	19.046124882334496	254.9438659059143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	Very High	19.34285714285716	4
2025-07-18 16:00:00	0.7	0.8555	0.6813	0.8354	36383448.0	28487870.6978	XTZUSDT	0.0	25.56876559518568	0.0	0.0	0.0	19.34285714285716	19.34285714285716	25.56876559518568	370.3681658931365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	Very High	36.222169020828325	4
2025-07-19 16:00:00	0.8354	1.2168	0.822	1.138	337368954.0	359326480.9994	XTZUSDT	0.0	48.02919708029199	18.316727647621217	0.0	4.369052610798375	36.222169020828325	36.222169020828325	48.02919708029199	827.25943401516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	Negative	-8.576449912126531	0
2025-07-20 16:00:00	1.138	1.1387	1.0316	1.0404	77263502.0	83633224.7182	XTZUSDT	0.0	10.381930981000384	16.92124042093386	0.0	0.8381257467914072	-8.576449912126531	-8.576449912126531	10.381930981000384	-77.09821811286169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	Negative	-8.237216455209536	0
2025-07-21 16:00:00	1.0404	1.048	0.9334	0.9547	34923982.0	34340119.953	XTZUSDT	0.0	12.277694450396403	15.189284424920556	0.0	0.3537143160014188	-8.237216455209536	-8.237216455209536	12.277694450396403	-54.798862210516944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	Negative	-5.153451345972559	0
2025-07-22 16:00:00	0.9547	1.023	0.8839	0.9055	27846402.0	26527277.2802	XTZUSDT	0.0	15.737074329675291	15.477293398338496	0.0	0.2709920705396482	-5.153451345972559	-5.153451345972559	15.737074329675291	-20.26567302663253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	Medium	0.784097183876311	2
2025-07-23 16:00:00	0.9055	1.0251	0.8422	0.9126	33544312.0	31232121.607	XTZUSDT	0.0	21.716931845167416	15.375600817931891	0.0	0.3282561794179449	0.784097183876311	0.784097183876311	21.716931845167416	20.461925386267136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	Negative	-4.9200087661626055	0
2025-07-24 16:00:00	0.9126	0.9491	0.8382	0.8677	13922960.0	12313721.355	XTZUSDT	0.0	13.230732522071117	4.386913559960724	12.873320422194864	0.3712766403288026	-4.9200087661626055	-4.9200087661626055	13.230732522071117	-58.49382750792444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	High	2.98490261611155	3
2025-07-25 16:00:00	0.8677	0.9051	0.8576	0.8936	7673378.0	6809372.1884	XTZUSDT	0.0	5.5387126865671625	5.858127760359304	12.620247670645162	0.3253884619483533	2.98490261611155	2.98490261611155	5.5387126865671625	-44.886877503059694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	Negative	-0.9064458370635629	0
2025-07-26 16:00:00	0.8936	0.9169	0.8771	0.8855	6767932.0	6051618.632	XTZUSDT	0.0	4.537680994185391	7.197530231996842	12.594374939733267	0.3770226286263947	-0.9064458370635629	-0.9064458370635629	4.537680994185391	-11.799835743788458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	Negative	-1.6487859966120777	0
2025-07-27 16:00:00	0.8855	0.9282	0.864	0.8709	8552180.0	7736264.1092	XTZUSDT	0.0	7.43055555555556	7.121466791895648	12.976685685100108	0.6068753556766814	-1.6487859966120777	-1.6487859966120777	7.43055555555556	26.363267243228805	0.0	0.0	0.0	0.0	0.0	34.48116121062385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	Negative	-2.0897921690205528	0
2025-07-28 16:00:00	0.8709	0.9185	0.8464	0.8527	12923356.0	11337210.8702	XTZUSDT	0.0	8.518431001890352	3.3870531029453232	12.763066855618064	1.2964893964474902	-2.0897921690205528	-2.0897921690205528	8.518431001890352	51.11183347403819	56.2841147228771	0.0	0.0	0.0	0.1155357142857143	31.224992305324704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	Negative	-2.920136038466053	0
2025-07-29 16:00:00	0.8527	0.862	0.8131	0.8278	4706984.0	3954049.824	XTZUSDT	0.0	6.014020415693019	1.573889476404868	5.348920508209829	0.5793377926207351	-2.920136038466053	-2.920136038466053	6.014020415693019	-63.57769607213483	53.289764136832176	0.0	0.0	0.0	0.1107760204081632	18.25714285714286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	Negative	-2.7059676250301976	0
2025-07-30 16:00:00	0.8278	0.8397	0.7897	0.8054	5059274.0	4167002.4484	XTZUSDT	0.0	6.331518298087888	1.5027627284135316	5.512925737576345	0.6655236083522412	-2.7059676250301976	-2.7059676250301976	6.331518298087888	7.484410399525471	50.677795962595866	0.0	0.0	0.0	0.1064348760932944	-3.591094086665074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	Negative	-4.06009436304941	0
2025-07-31 16:00:00	0.8054	0.8245	0.7484	0.7727	5600718.0	4339153.7778	XTZUSDT	0.0	10.16835916622128	1.6992807596993518	5.461879736292614	0.7600890514740145	-4.06009436304941	-4.06009436304941	10.16835916622128	10.702009814056323	47.05213000482316	0.0	0.0	0.0	0.1042680992294877	-32.10017574692442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	Negative	-5.124886760709211	0
2025-08-01 16:00:00	0.7727	0.7785	0.7308	0.7331	3491686.0	2627617.0972	XTZUSDT	0.0	6.5270935960591085	1.7802154239656922	5.139438974591919	0.549317856405468	-5.124886760709211	-5.124886760709211	6.5270935960591085	-37.65645761846963	43.03662312851781	0.0	0.0	0.0	0.1002275207130957	-29.536716647443296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	High	3.65570863456555	3
2025-08-02 16:00:00	0.7331	0.7609	0.7187	0.7599	3240436.0	2393154.53	XTZUSDT	0.0	5.871712814804511	1.799491015790175	2.597599453032041	0.7331602402957804	3.65570863456555	3.65570863456555	5.871712814804511	-7.195664214937998	46.37223184664895	0.0	0.0	0.0	0.0960826978050174	-20.40431549177752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	Medium	1.2106856165284887	2
2025-08-03 16:00:00	0.7599	0.777	0.7527	0.7691	2672768.0	2039321.7456	XTZUSDT	0.0	3.228377839776802	2.477721678915922	1.9569164989451056	0.6660313277695827	1.2106856165284887	1.2106856165284887	3.228377839776802	-17.518259888484142	47.50856463585237	0.0	0.0	0.0	0.0909553622475162	-15.06350082827167	1.077781552433005	0.6044584475669948	0.3478417823689643	0.0	0.0	0.0	0.0	0	0	Medium	0.7801326225458335	2
2025-08-04 16:00:00	0.7691	0.828	0.7677	0.7751	9318346.0	7404882.4632	XTZUSDT	0.0	7.854630715123083	2.5556943112033803	1.978393963237668	1.9154669508090667	0.7801326225458335	0.7801326225458335	7.854630715123083	248.64028602557352	48.27829174454078	0.0	0.0	0.0	0.0887656935155507	-15.066841989918908	1.069368517797866	0.625621482202134	0.3368552481645101	0.0	0.0	0.0	0.0	0	0	Medium	1.406270158689204	2
2025-08-05 16:00:00	0.7751	0.7868	0.7463	0.786	5821540.0	4446596.9542	XTZUSDT	0.0	5.426772075572838	1.6960382921300596	1.891056842319662	1.1859020428623996	1.406270158689204	1.406270158689204	5.426772075572838	-37.52603734611271	49.72072998712701	0.0	0.0	0.0	0.0853181439787257	-9.415696669355768	1.0592001387905532	0.649409861209447	0.3333171777447037	0.0	0.0	0.0	0.0	0	0	Medium	0.6106870229007526	2
2025-08-06 16:00:00	0.786	0.8047	0.775	0.7908	3201014.0	2520783.03	XTZUSDT	0.0	3.8322580645161226	1.8233596680773143	2.077596226180478	0.6598912085146498	0.6106870229007526	0.6106870229007526	3.8322580645161226	-45.01430892856529	50.37703616226215	0.0	0.0	0.0	0.0813454194088167	-11.504028648164727	1.0536375612029372	0.6640524387970629	0.3253398395200779	0.0	0.0	0.0	0.0	0	0	Medium	1.2013151239251472	2
2025-08-07 16:00:00	0.7908	0.8342	0.7738	0.8003	11406818.0	9194480.1316	XTZUSDT	0.0	7.805634530886535	2.163523341925107	2.007003548656657	1.7591991063921744	1.2013151239251472	1.2013151239251472	7.805634530886535	256.3501440481048	51.72026334100069	0.0	0.0	0.0	0.0798493180224727	-9.62168266516092	1.0533230033404166	0.6608569966595833	0.3552995698142501	0.0	0.0	0.0	0.0	0	0	Very High	15.08184430838436	4
2025-08-08 16:00:00	0.8003	0.9927	0.8	0.921	18307682.0	16848167.806	XTZUSDT	0.0	24.0875	8.164460615695974	5.95989027056495	1.904851692005477	15.08184430838436	15.08184430838436	24.0875	60.497712859098826	64.76881632952134	0.0	0.0	0.0	0.0879100810208675	5.752669652084054	0.9981324408915728	0.6943475591084269	0.746095195920141	0.0	0.0	0.0	0.0	0	0	Negative	-3.876221498371343	0
2025-08-09 16:00:00	0.921	0.9315	0.8608	0.8853	7783668.0	6968051.6294	XTZUSDT	0.0	8.213289962825277	8.144632488426234	5.926995222055847	0.8365807392241247	-3.876221498371343	-3.876221498371343	8.213289962825277	-57.484142449054985	59.634956606365	0.0206052048188045	0.0	0.0	0.0866807895193769	3.823149994136268	0.9633700235216376	0.7135999764783624	0.6874324025406007	0.0	0.0	0.0	0.0	0	0	Negative	-5.557438156557102	0
2025-08-10 16:00:00	0.8853	0.897	0.8157	0.8361	7503248.0	6448744.6286	XTZUSDT	0.0	9.966899595439504	7.769437731372167	5.920283501702266	0.7783059899677257	-5.557438156557102	-5.557438156557102	9.966899595439504	-3.6026716452962795	53.357870368429246	0.0198010910153105	0.0	0.0	0.08629644741085	1.00265764677458	0.9454955237281994	0.7196144762718004	0.5156941011205657	0.0	0.0	0.0	0.0	0	0	Very High	7.403420643463708	4
2025-08-11 16:00:00	0.8361	0.966	0.806	0.898	19696442.0	17436993.4668	XTZUSDT	0.0	19.85111662531016	7.485221367207599	6.899880455130253	1.52218656141599	7.403420643463708	7.403420643463708	19.85111662531016	162.50554426563005	59.17951366562706	0.0238833256021423	0.0	0.0	0.0915609868815036	11.497392599950338	0.9441952418200308	0.7201647581799691	0.7937993032490601	0.0	0.0	0.0	0.0	0	0	Negative	-2.416481069042322	0
2025-08-12 16:00:00	0.898	0.9006	0.8502	0.8763	11704994.0	10189067.8906	XTZUSDT	0.0	5.9280169371912494	7.90789264789524	6.89650969500963	0.9004390944838264	-2.416481069042322	-2.416481069042322	5.9280169371912494	-40.57305375255084	56.51636617780156	0.0250784287616013	0.0	0.0	0.0886209163899676	13.407532030542244	0.9382078351815732	0.7225221648184266	0.7129719601801084	0.0	0.0	0.0	0.0	0	0	Negative	-3.503366427022704	0
2025-08-13 16:00:00	0.8763	0.8991	0.8227	0.8456	10018793.5	8686627.1153	XTZUSDT	0.0	9.286495684939837	5.367052116541753	6.529008723662085	0.8833801641452752	-3.503366427022704	-3.503366427022704	9.286495684939837	-14.405821139250476	52.89008545985725	0.0232799662368288	0.0	0.0	0.0877479937906842	15.3457918428591	0.9359972175016756	0.7225227824983245	0.576543123300659	0.0	0.0	0.0	0.0	0	0	Negative	-3.938032166508988	0
2025-08-14 16:00:00	0.8456	0.857	0.8081	0.8123	2218675.5	1853309.30034	XTZUSDT	0.0	6.051231283257015	5.689762649921835	6.625950723501182	0.2169126024084281	-3.938032166508988	-3.938032166508988	6.051231283257015	-77.85486346235203	49.2023198368465	0.0189492053842369	0.0	0.0	0.0849731370913496	6.895644163705751	0.9279390407030988	0.7224509592969015	0.4372469687207308	0.0	0.0	0.0	0.0	0	0	High	3.9148097993352136	3
2025-08-15 16:00:00	0.8123	0.8795	0.8043	0.8441	4713204.2	4012791.6312	XTZUSDT	0.0	9.3497451199801	5.703216085191364	6.435543674201803	0.4873835162500005	3.9148097993352136	3.9148097993352136	9.3497451199801	112.4332377582932	52.6011131500646	0.0178769659084543	0.0	0.0	0.0842750558705389	9.751657781822905	0.9225399862948236	0.7237100137051762	0.605492143497344	0.0	0.0	0.0	0.0	0	0	High	3.482999644591884	3
2025-08-16 16:00:00	0.8441	0.878	0.839	0.8735	2792965.7	2398970.7029	XTZUSDT	0.0	4.648390941597143	2.139790471466028	6.34704144415681	0.4440520051986107	3.482999644591884	3.482999644591884	4.648390941597143	-40.741678453057474	55.56147887438373	0.0191784652831721	0.0	0.0	0.0810411233083576	12.695136111469491	0.92292600832238	0.7235839916776198	0.7520542374643463	0.0	0.0	0.0	0.0	0	0	Negative	-5.907269605037216	0
2025-08-17 16:00:00	0.8735	0.8756	0.8054	0.8219	4059369.8	3377921.47736	XTZUSDT	0.0	8.716165880307926	2.136693773256319	6.310218112266268	0.8527009864933587	-5.907269605037216	-5.907269605037216	8.716165880307926	45.3426298790565	49.6950064860441	0.015863361200308	0.0195601834679601	-0.003696822267652	0.0802667573577606	4.567430025445283	0.9204661473351068	0.7229638526648932	0.5009366979776559	0.0	0.0	0.0	0.0	0	0	Negative	-2.737559313785128	0
2025-08-18 16:00:00	0.8219	0.8339	0.7908	0.7994	3503742.0	2844769.3216	XTZUSDT	0.0	5.450177035913003	2.0721778302141867	4.328345599378634	1.0133476036139193	-2.737559313785128	-2.737559313785128	5.450177035913003	-13.687538395738173	47.3474434223763	0.0112904065917928	0.0179062280927266	-0.0066158215009338	0.0776119889750634	1.0875063227111852	0.9194711559045318	0.7211188440954684	0.3946571390601491	0.0	0.0	0.0	0.0	0	0	Medium	0.7505629221916444	2
2025-08-19 16:00:00	0.7994	0.8113	0.7773	0.8054	3140402.0	2485289.8052	XTZUSDT	0.0	4.374115528110129	2.349580265686873	4.545669765313594	0.8622890028562111	0.7505629221916444	0.7505629221916444	4.374115528110129	-10.370055786071006	48.052177511615305	0.0080575742735338	0.0159364973288881	-0.0078789230553543	0.074496846905416	0.6372610271148311	0.9194711559045315	0.7211188440954683	0.4249063453601784	0.0	0.0	0.0	0.0	0	0	Negative	-0.4345666749441343	0
