timestamp	close	high	low	open	volume	symbol	gap_apertura_pct	volatilidad_diaria	vol_5d	vol_10d	vol_rel_5d	return_pct	close_open_pct	range_pct	volume_change_pct	rsi_14	macd	macd_signal	macd_diff	atr_14	momentum_12	bb_upper	bb_lower	bb_pctb	vader	finbert	sentiment_ratio	sentiment_combined	download_date	added_date	target_category	target	target_num
2025-06-05	466.9124145507813	468.8791825139859	463.2684111938008	464.1968775224098	20131700	MSFT	0.0	1.2111275417477003	0.0	0.0	0.0	0.0	0.5849968321340988	1.2111275417477003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	Low	0.0	1.0
2025-06-06	469.6080017089844	472.5631351284868	468.0106215882427	469.31846913564885	15285600	MSFT	0.5153117608111628	0.9727372265173522	0.0	0.0	0.0	0.5773218004487	0.061692132821612	0.9727372265173522	-24.07198597237193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	Medium	0.5773218004487	2.0
2025-06-09	471.97412109375	472.6529977632414	467.8508943889836	468.92913895111	16469900	MSFT	-0.1445594528636346	1.0264174829737958	0.0	0.0	0.0	0.5038498867470123	0.6493480335751639	1.0264174829737958	7.747814936934108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	Medium	0.5038498867470123	2.0
2025-06-10	470.1471252441406	472.0240141385288	466.19360257943936	470.4166711436691	15375900	MSFT	-0.3299863023149865	1.250641691955852	0.0	0.0	0.0	-0.387096615673653	-0.0572993935085542	1.250641691955852	-6.642420415424502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	Negative	-0.387096615673653	0.0
2025-06-11	471.8443298339844	474.68965849935887	468.8891963253199	469.2485908678973	16399200	MSFT	-0.1911177008211498	1.237064581461275	0.1299992870448533	0.0	0.9800830242534572	0.3609943565989936	0.5531692617949352	1.237064581461275	6.655220182233235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	Low	0.3609943565989936	1.0
2025-06-12	478.0840759277344	479.6315503555016	472.7428502291372	474.2403884361742	18950600	MSFT	0.5078070140278846	1.4571770092398937	0.1944423355446565	0.0	1.148782995397739	1.322416250280133	0.8104934934442988	1.4571770092398937	15.558076003707496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	Medium	1.322416250280133	2.0
2025-06-13	474.1804809570313	478.3935562569989	471.9841099060599	475.62811338522215	16814500	MSFT	-0.5137093382050776	1.3579792659152612	0.1608428185262767	0.0	1.0007427678338676	-0.8165080510427046	-0.3043622501385599	1.3579792659152612	-11.271938619357698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	Negative	-0.8165080510427046	0.0
2025-06-16	478.3536376953125	479.90108160832807	474.2204177457221	474.4300645574067	15626100	MSFT	0.0526347267335123	1.1978952508223617	0.1059346283586478	0.0	0.9394490316390172	0.8800777142615769	0.8270076942881109	1.1978952508223617	-7.067709417467068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	Medium	0.8800777142615769	2.0
2025-06-17	477.2554321289063	477.9542649832925	473.30190948641297	474.6197503672441	15414100	MSFT	-0.7805704888245714	0.9829572633518135	0.1793868626781908	0.0	0.92627802582793	-0.229580268626638	0.5553249226613154	0.9829572633518135	-1.3567044880040446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	Negative	-0.229580268626638	0.0
2025-06-18	479.4518127441406	480.2105751696819	473.68130019053103	477.21549881727225	17526500	MSFT	-0.0083672827894125	1.3784109646136633	0.1884156866527886	0.1684428895077638	1.0391394468041713	0.4602107105280841	0.4686172038441422	1.3784109646136633	13.704335640744514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	Low	0.4602107105280841	1.0
2025-06-20	476.6164855957031	482.666537493529	476.0873566497709	481.4385756672578	37576200	MSFT	0.4143821903072884	1.3819272349628875	0.1725520817962721	0.1773070293752834	1.824842119167733	-0.5913685323681468	-1.00160026954039	1.3819272349628875	114.39648532222635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	Negative	-0.5913685323681468	0.0
