timestamp,open,high,low,close,volume,quoteVolume,symbol,download_date,added_date
2025-10-16 16:00:00,0.6517,0.6643,0.5917,0.6253,332871381.8738,209056557.4623573,ADAUSDT,2025-10-22 17:57:38.792270+00:00,2025-10-22 17:57:38.818603+00:00
2025-10-17 16:00:00,0.6253,0.6406,0.6203,0.6319,82546633,51997368.934,ADAUSDT,2025-10-22 17:57:38.792270+00:00,2025-10-22 17:57:38.818603+00:00
2025-10-18 16:00:00,0.6319,0.6611,0.6217,0.66,65677749,41909395.0649,ADAUSDT,2025-10-22 17:57:38.792270+00:00,2025-10-22 17:57:38.818603+00:00
2025-10-19 16:00:00,0.66,0.6756,0.6389,0.6641,76561463,50635440.5755,ADAUSDT,2025-10-22 17:57:38.792270+00:00,2025-10-22 17:57:38.818603+00:00
2025-10-20 16:00:00,0.6641,0.6853,0.6365,0.6802,94260501,62078734.2191,ADAUSDT,2025-10-22 17:57:38.792270+00:00,2025-10-22 17:57:38.818603+00:00
2025-10-21 16:00:00,0.6802,0.684,0.6225,0.6353,116955697,75625103.5381,ADAUSDT,2025-10-22 17:57:38.792270+00:00,2025-10-22 17:57:38.818603+00:00
