timestamp,open,high,low,close,volume,quoteVolume,symbol,download_date,added_date
2025-10-16 16:00:00,0.000010082,0.00001028,0.000009241,0.000009765,4869497852336,47700437.316061096,SHIBUSDT,2025-10-17 16:50:42.267346+00:00,2025-10-17 16:50:42.271141+00:00
