timestamp,close,high,low,open,volume,symbol,download_date,added_date
2025-10-17,87.43000030517578,87.80000305175781,86.25,87.0,1613500,OKTA,2025-10-22 13:17:05.176362+00:00,2025-10-22 13:17:05.179323+00:00
2025-10-20,88.31999969482422,89.33000183105469,88.05000305175781,88.30999755859375,1869500,OKTA,2025-10-22 13:17:05.176362+00:00,2025-10-22 13:17:05.179323+00:00
2025-10-21,89.44999694824219,89.94999694824219,87.95099639892578,88.25,1792000,OKTA,2025-10-22 13:17:05.176362+00:00,2025-10-22 13:17:05.179323+00:00
