timestamp,close,high,low,open,volume,symbol,download_date,added_date
2025-10-17,513.5800170898438,515.47998046875,507.30999755859375,509.0400085449219,19867800,MSFT,2025-10-21 11:30:29.323783+00:00,2025-10-21 11:30:29.326583+00:00
2025-10-20,516.7899780273438,518.7000122070312,513.4299926757812,514.6099853515625,14656200,MSFT,2025-10-21 11:30:29.323783+00:00,2025-10-21 11:30:29.326583+00:00
