timestamp,open,high,low,close,volume,quoteVolume,symbol,download_date,added_date
2025-10-16 16:00:00,3.211,3.299,2.881,3.007,3538246.401779,10824100.452208393,ICPUSDT,2025-10-19 11:25:48.563355+00:00,2025-10-19 11:25:48.567484+00:00
2025-10-17 16:00:00,3.007,3.095,2.905,3.044,1145332.285,3443918.276715,ICPUSDT,2025-10-19 11:25:48.563355+00:00,2025-10-19 11:25:48.567484+00:00
