timestamp,close,high,low,open,volume,symbol,download_date
2025-10-13,508.6099853515625,511.17999267578125,497.5,501.1499938964844,2340600,CRWD,2025-10-17 16:50:55.861985+00:00
2025-10-14,488.94000244140625,500.5400085449219,487.5899963378906,500.0950012207031,2768500,CRWD,2025-10-17 16:50:55.861985+00:00
2025-10-15,489.0199890136719,495.5,484.7799987792969,494.0,1730800,CRWD,2025-10-17 16:50:55.861985+00:00
2025-10-16,482.2300109863281,498.30999755859375,475.38800048828125,489.7300109863281,2170800,CRWD,2025-10-17 16:50:55.861985+00:00
2025-10-17,483.95001220703125,484.4490051269531,475.4200134277344,478.3399963378906,908940,CRWD,2025-10-17 16:50:55.861985+00:00
