timestamp,close,high,low,open,volume,symbol,download_date
2025-10-13,1219.030029296875,1231.1199951171875,1206.81005859375,1221.3499755859375,2460800,NFLX,2025-10-17 15:45:47.791097+00:00
2025-10-14,1215.3499755859375,1224.2900390625,1203.0999755859375,1214.75,2362400,NFLX,2025-10-17 15:45:47.791097+00:00
2025-10-15,1203.2900390625,1219.6199951171875,1201.6099853515625,1213.010009765625,2025200,NFLX,2025-10-17 15:45:47.791097+00:00
2025-10-16,1183.5899658203125,1216.7099609375,1176.0,1212.1500244140625,2826400,NFLX,2025-10-17 15:45:47.791097+00:00
2025-10-17,1193.219970703125,1197.041015625,1178.9599609375,1183.5999755859375,1210026,NFLX,2025-10-17 15:45:47.791097+00:00
