timestamp,open,high,low,close,volume,quoteVolume,symbol,download_date,added_date
2025-10-16 16:00:00,0.31754,0.3206,0.30407,0.30879,61957822.0995,19286736.371913929,TRXUSDT,2025-10-17 16:50:40.988230+00:00,2025-10-17 16:50:40.992029+00:00
