timestamp,open,high,low,close,volume,quoteVolume,symbol,download_date
2025-07-23 16:00:00+00:00,0.24985,0.24985,0.22167,0.23999,6184955642,1467199986.37,DOGEUSDT,2025-10-22 11:32:27.076582+00:00
2025-07-24 16:00:00+00:00,0.23999,0.24168,0.22075,0.22435,3451103926,792562633.30552,DOGEUSDT,2025-10-22 11:32:27.076582+00:00
2025-07-25 16:00:00+00:00,0.22435,0.24016,0.22221,0.23879,1728287322,405946050.32466,DOGEUSDT,2025-10-22 11:32:27.076582+00:00
2025-07-26 16:00:00+00:00,0.23879,0.24343,0.23428,0.23683,2081706106,494820854.36422,DOGEUSDT,2025-10-22 11:32:27.076582+00:00
2025-07-27 16:00:00+00:00,0.23683,0.24865,0.23067,0.23227,3074783798,738164397.69836,DOGEUSDT,2025-10-22 11:32:27.076582+00:00
2025-07-28 16:00:00+00:00,0.23227,0.23398,0.22056,0.22275,2342367782,532378881.83298,DOGEUSDT,2025-10-22 11:32:27.076582+00:00
2025-07-29 16:00:00+00:00,0.22275,0.2266,0.21424,0.22141,2534238356,559031934.97912,DOGEUSDT,2025-10-22 11:32:27.076582+00:00
2025-07-30 16:00:00+00:00,0.22141,0.22562,0.20878,0.21758,2321908358,507341388.39624,DOGEUSDT,2025-10-22 11:32:27.076582+00:00
2025-07-31 16:00:00+00:00,0.21758,0.22132,0.20077,0.20951,3134795964,652834064.32032,DOGEUSDT,2025-10-22 11:32:27.076582+00:00
2025-08-01 16:00:00+00:00,0.20951,0.21243,0.19353,0.19446,2435091350,487994930.27048,DOGEUSDT,2025-10-22 11:32:27.076582+00:00
2025-08-02 16:00:00+00:00,0.19446,0.19936,0.1885,0.1988,1944605930,377268452.24176,DOGEUSDT,2025-10-22 11:32:27.076582+00:00
2025-08-03 16:00:00+00:00,0.1988,0.2062,0.19771,0.20376,1476796514,297854830.5808,DOGEUSDT,2025-10-22 11:32:27.076582+00:00
2025-08-04 16:00:00+00:00,0.20376,0.21116,0.19716,0.19814,2216317032,454318619.4416,DOGEUSDT,2025-10-22 11:32:27.076582+00:00
2025-08-05 16:00:00+00:00,0.19814,0.2056,0.1955,0.20512,1685150694,336931719.31222,DOGEUSDT,2025-10-22 11:32:27.076582+00:00
2025-08-06 16:00:00+00:00,0.20512,0.216,0.20305,0.21428,1581194330,330610558.70694,DOGEUSDT,2025-10-22 11:32:27.076582+00:00
