timestamp,close,high,low,open,volume,symbol,download_date,added_date
2025-10-17,291.30999755859375,304.2799987792969,287.5,303.75,37653000,ORCL,2025-10-22 17:57:46.637390+00:00,2025-10-22 17:57:46.640161+00:00
2025-10-20,277.17999267578125,289.239990234375,275.30999755859375,288.95001220703125,32810700,ORCL,2025-10-22 17:57:46.637390+00:00,2025-10-22 17:57:46.640161+00:00
2025-10-21,275.1499938964844,280.29998779296875,272.260009765625,278.1099853515625,18322000,ORCL,2025-10-22 17:57:46.637390+00:00,2025-10-22 17:57:46.640161+00:00
2025-10-22,271.5050048828125,277.1954040527344,269.25,274.82000732421875,10269420,ORCL,2025-10-22 17:57:46.637390+00:00,2025-10-22 17:57:46.640161+00:00
