timestamp,open,high,low,close,volume,quoteVolume,symbol,download_date,added_date
2025-10-16 16:00:00,1.534,1.561,1.375,1.461,22758680.56503,33276216.67252079,FILUSDT,2025-10-19 11:25:47.756432+00:00,2025-10-19 11:25:47.760489+00:00
2025-10-17 16:00:00,1.461,1.509,1.448,1.495,8302929.25,12295339.89775,FILUSDT,2025-10-19 11:25:47.756432+00:00,2025-10-19 11:25:47.760489+00:00
