timestamp,open,high,low,close,volume,quoteVolume,symbol,download_date,added_date
2025-10-16 16:00:00,0.5966,0.609,0.554,0.5754,3543694,2052050.23105,XTZUSDT,2025-10-18 11:31:45.359002+00:00,2025-10-18 11:31:45.363023+00:00
