timestamp,close,high,low,open,volume,symbol,download_date,added_date
2025-10-17,32.38999938964844,32.63999938964844,31.959999084472656,32.130001068115234,7703200,PINS,2025-10-19 11:25:56.472249+00:00,2025-10-19 11:25:56.475291+00:00
