timestamp,close,high,low,open,volume,symbol,download_date,added_date
2025-10-17,272.8999938964844,273.0199890136719,267.6099853515625,267.94000244140625,1186500,SAP,2025-10-19 11:25:54.129140+00:00,2025-10-19 11:25:54.131882+00:00
