timestamp,close,high,low,open,volume,symbol,download_date,added_date
2025-10-17,1199.3599853515625,1203.1199951171875,1178.949951171875,1183.5999755859375,2949300,NFLX,2025-10-20 11:31:16.230717+00:00,2025-10-20 11:31:16.233519+00:00
