timestamp,close,high,low,open,volume,symbol,download_date,added_date
2025-10-17,281.2799987792969,283.3999938964844,275.3500061035156,276.1499938964844,5299800,IBM,2025-10-18 11:31:47.254989+00:00,2025-10-18 11:31:47.257776+00:00
