timestamp,close,high,low,open,volume,symbol,download_date,added_date
2025-10-17,94.44499969482422,95.69000244140625,93.32499694824219,94.3501968383789,733612,ROKU,2025-10-17 16:50:54.713542+00:00,2025-10-17 16:50:54.716290+00:00
