timestamp,close,high,low,open,volume,symbol,download_date,added_date
2025-10-17,80.20999908447266,80.44000244140625,78.87999725341797,78.9000015258789,2522800,TCEHY,2025-10-18 11:31:49.154549+00:00,2025-10-18 11:31:49.157358+00:00
