timestamp,open,high,low,close,volume,quoteVolume,symbol,download_date,added_date
2025-10-16 16:00:00,3.29,3.35,3.012,3.184,3906564.1453,12455813.0798721,ATOMUSDT,2025-10-18 11:31:43.065001+00:00,2025-10-18 11:31:43.068940+00:00
