timestamp,open,high,low,close,volume,quoteVolume,symbol,download_date,added_date
2025-10-16 16:00:00,0.5966,0.609,0.554,0.5754,3543694,2052050.23105,XTZUSDT,2025-10-22 13:16:58.206297+00:00,2025-10-22 13:16:58.210532+00:00
2025-10-17 16:00:00,0.5754,0.5921,0.5704,0.5811,1578800.5,916058.2056,XTZUSDT,2025-10-22 13:16:58.206297+00:00,2025-10-22 13:16:58.210532+00:00
2025-10-18 16:00:00,0.5811,0.6041,0.5759,0.5998,934075,548668.5389,XTZUSDT,2025-10-22 13:16:58.206297+00:00,2025-10-22 13:16:58.210532+00:00
2025-10-19 16:00:00,0.5998,0.6128,0.5863,0.5973,852750,513239.825,XTZUSDT,2025-10-22 13:16:58.206297+00:00,2025-10-22 13:16:58.210532+00:00
2025-10-20 16:00:00,0.5973,0.619,0.5768,0.6152,1085710,643389.9088,XTZUSDT,2025-10-22 13:16:58.206297+00:00,2025-10-22 13:16:58.210532+00:00
