timestamp,close,high,low,open,volume,symbol,download_date,added_date
2025-10-17,671.52001953125,675.3499755859375,656.25,660.0,1200900,SPOT,2025-10-22 13:17:05.758577+00:00,2025-10-22 13:17:05.761488+00:00
2025-10-20,675.530029296875,682.25,667.5,670.1300048828125,1077500,SPOT,2025-10-22 13:17:05.758577+00:00,2025-10-22 13:17:05.761488+00:00
2025-10-21,689.2100219726562,696.9500122070312,682.469970703125,685.0,1539800,SPOT,2025-10-22 13:17:05.758577+00:00,2025-10-22 13:17:05.761488+00:00
