timestamp,close,high,low,open,volume,symbol,download_date,added_date
2025-10-17,92.30000305175781,92.83000183105469,91.45999908447266,92.0,14272400,UBER,2025-10-19 11:25:55.325426+00:00,2025-10-19 11:25:55.328358+00:00
