timestamp,open,high,low,close,volume,quoteVolume,symbol,download_date,added_date
2025-10-16 16:00:00,0.5467,0.5622,0.4955,0.5311,7322195.4228,3884628.13187887,THETAUSDT,2025-10-17 16:50:43.256639+00:00,2025-10-17 16:50:43.260486+00:00
