timestamp,title,link,vader_sentiment,finbert_sentiment
"Thu, 23 Oct 2025 12:31:07 GMT","Man, woman dead in Windsor Square murder-suicide - ABC7 Los Angeles",https://news.google.com/rss/articles/CBMiggFBVV95cUxPS0VQbWZZcU5BaVBjazhqSFZQZklNalJlMmJOWGowNlM2RGZCeUlxSFE3M0tiX0w0TmlzSHRfN2VfcXlNWU11eWJ3ZGFwX0JLeWRvSThPTDZlMWltQ2hZTC1NWnJYb1J6Vk51eWNuYmJmLTFKY0Zqb2M1MVVJLVlnQjhR0gGHAUFVX3lxTE84THdPMnJRZGotRTBmakd6QTlUakt4b0plbmFKMEtyMUxxZVdnUVZDbF84VGszc1JscUdwTFVHRTBGZ1FiVGE0S1VQeXRkZDlpM2hBWDVaUFZabHQtUFA3RnYxWkJNYUlmNjlwd2hSeE8xa3hOYjEwc0wzTGl3YzBNb3lQdzJFRQ?oc=5,-0.6486,0
"Thu, 23 Oct 2025 19:10:40 GMT",Pershing Square Selling High-Grade Bonds Maturing in Seven Years - Bloomberg.com,https://news.google.com/rss/articles/CBMitgFBVV95cUxNTXVyaE52ZTVoVFdRY052cjg3UnpSNDVsczg1Vm90U0FlbnJBSm9zNzhfbDFHdXRZcUZkSmJNaVR5RFgzY3VMQnBHUnVsSG9sUV83d1IxYnNZWU9wMERIRDEwaWNjR2VKTWpwSkh4S3M4Y2hqZmRjbWxkMUdqaEYyTTNKWGRIRWNLYnJOYWhSUThFNncyU1g5cGZaVEdiRW4teGNXNGJYT1dQVjF4bEJiTU1DMFJEdw?oc=5,0.0,0
"Thu, 23 Oct 2025 18:13:32 GMT",Akron man convicted in Ethan Liming death now charged in Highland Square killing - Akron Beacon Journal,https://news.google.com/rss/articles/CBMi0wFBVV95cUxPVkYwTVRNRlBRQVU3Z1dyLVo1ZXNOR09QTGl1OEh5VnNqOXU1WEdqeE9PQkJRblJJVlh2YVFUWEtQRHoxVGlPT1FYanpPN1lTcjhWRHV5Q25TSzctZ1pnRGM2RXBESTVNVGFmNHFzV29wazZuVzlDcThoLUEtVEhUMWZGeEo1bHhxQVNiX1Ixai1Cc1RueFYzOGJrNmNaSjRsSXctaDZpaDhobDhWbExFbkR3QlJ4dm5FQ0RoX1hTY3J1Z3JUcHV0SFVycVk1c0F2MXlJ?oc=5,-0.8779,0
"Wed, 22 Oct 2025 17:06:48 GMT",LOGOS: The World of FINAL FANTASY XVI interview - Square Enix,https://news.google.com/rss/articles/CBMigwFBVV95cUxQVG1PUTMzNmxzQVI1M3gtUC1Nck1PQk13UTNuVnh1VWp2NDBCR0J1a18weWM2cVpTLXlFSEZTUXZ5eGlQV293RmpUcGRFM3R4aVpwa0lMN0g0MjNteDRjOHcwRndqYUVhNnAxbTgyMWtJdVRkZ0tYbzVXaGZMTk85OHhENA?oc=5,0.0,0
"Wed, 22 Oct 2025 20:47:00 GMT",Logan Square chocolate shop Katherine Anne Confections gets outpouring of support after ICE sign backlash - CBS News,https://news.google.com/rss/articles/CBMipgFBVV95cUxQUHBweGJSLUxTaWRZSHdIeGd1WUF3MmFGeVhPUHRNdGU2Sk1Gc0gzd2g2QTZyU1ZlejFHVTJxN2o0ZHlTMGpJY2FURlpjX0FVLVNZdkhqRklXbjVGTXdoeXRHYjYwTC0yTmd6R0V1UXkwMzZOeHpla1BSaXhoaW9kS3ZwR3MxeWk1LThqeUd6TWJlWVUyYXAxWjEtZjdFWXNFNXphTWNB?oc=5,0.4019,0
"Tue, 21 Oct 2025 15:29:17 GMT","City Unveils Design Concepts for Reimagined Chatham Square With More Pedestrian Space, Simplified Intersection - NYC.gov",https://news.google.com/rss/articles/CBMimgFBVV95cUxQRzhUZzVCUkFPeEdNeGR6SUxmcm11Vkw3cDdPOGZfV2VIbTVvUmZZbFZwQW5OVlBUUXJ0SEU0LTdBUkdQOFp2ajg5WGt0ZkxfbHZWVmN3alp4VnBuenlGSkh2OXlDX215WHFiQkJYUk5oS2F5RWNmRUNiV2JtdEhVSW1sZ3Y4T3BtbUsyc2l6S2czcUtiWXJmLTZR?oc=5,0.0,0
"Wed, 22 Oct 2025 16:49:17 GMT","Boothwyn Pharmacy in Kennett Square, Chester County, fined $1M, put on probation for operation involving weight-loss drugs - 6abc Philadelphia",https://news.google.com/rss/articles/CBMi1wFBVV95cUxQMDhFLWMwSjJfcS1NVFUxNG9Xc09mTS1mdFBKWjNKbFBOTTF4S08yUThpYkxzTWMxYmRIcTAyXzNWdTEtTV9xRFJVbGVLbGNtemtySjRmRUlSaEx0RHg0Z0wxeVM0eTcyWTVsdGh1Q3Y1ODgyWjFKbUVZdTRuVndNdmlCbENtN3NjaWxtRUhtYy01SWp0QWRVNzFrd1E4TEdpMzYtRE9fWDZOcEgxYjVfMTBhaUo0NnVMc0hDV01WbGE1bTZRblVHOEwtbERHOE1fcUMyNnpyWdIB3AFBVV95cUxOanNCaFJpR0FiNEtFZHRIelgwbnpyamhxbEx2QUE1NW9mbEZYTHNocTNOaTNyeFpVOG1ZSk1fQldEV3ZYeGdZMjhZNEx0RXZTaER4R1luMHJJTURMTnJwMExsVm1zeXBiN2YxUEN5T0NMRnZ1ajF3NHBaWXIzTUNJU0hVSVlYcFU4djMwR1ZJaklseDJzaWZWSXcxWEs2SGx4bXMwQlZLU0V4SHJhVUM4aHFDbXQwSEdBdWQ2cVQtMWZhaEFaS3Z3R2t3bnlnN3RmNkdVdWVqMXZhSmpk?oc=5,0.0,0
"Wed, 22 Oct 2025 19:21:13 GMT",Childhood friends square off in court over River Walk office building - San Antonio Express-News,https://news.google.com/rss/articles/CBMiqwFBVV95cUxQRVRoYTFmMTdnUkd5Q1dyTDhJVFRCb1NtWFVwRHZ3MEp6ajlQQi0xd3FyLUo0UnZrWHlXMWdTZUo4aWhZOTN1TVUzVlJNNk0tYVJoWENqMmFlMVBZNWY5enc2TWRfTUN1WkRVVjVTWW1PaHA5Y09tOXFldDh5bk1USTFwbV9ybUM4MWVLSTRjdkJDLWVDMG5sMGdCLXJRbFlZZ2tYbUZleDhscWc?oc=5,0.4767,0
"Thu, 23 Oct 2025 14:12:53 GMT","2 killed, 1 injured in Windsor Square shooting - NBC4 Los Angeles",https://news.google.com/rss/articles/CBMimwFBVV95cUxQZ2FmN1dQTzNvbUdVR3VzM2doZFB6Q0VHNWZ5TlE4ejd0Ukp4OTUxblltTldPdG1DdG1PNVJPTkpuQVVxc0ttcGx1aVdsbk0wOHdoY05ieDFtQVVoalAzdjNibVFzdFBlUU10cGR4SS1rbkJrMG5RcTNyQ3JVT1FjaVJQZUhHbmFLd0htMTF4X3JMYjd3X2VlWFZCTdIBowFBVV95cUxNQWZnYk5SVVk2cXBQblg5TlhPR0VsVGN6UTlzREF5UzFrd0ZOYVFMMHlBRFVSTjlLS2RjX2FWanR5b3czX2R4MzRRYk0zbEQxOTZOZF9SLTk3N3JMcW5tX3ZNakdfa0NScHczQUROeXJ2YkE1QmVQenFsUzZnMjlqcENyUzh5MHhROVZldmJnaU13RGZlZGRWZURsZDhYOU5yRWs0?oc=5,-0.802,0
"Tue, 21 Oct 2025 15:20:53 GMT",The Fury That Led to Nothing: George Floyd Square - City Journal,https://news.google.com/rss/articles/CBMid0FVX3lxTE5MS2pyRFhlQVpIM1RUNGlrMkxNTXVFTjNFU0cwaU5vS0JsWkQyQU16T3pIZndaZnA5bFA5ZG5tcldJWkc2NjBWeGlHNUU5aHdTTjdEUDNHM01URGxMMEI3VzJSMXRjeDR1WjRnQ1JIeHBMRzJpOHJZ?oc=5,-0.5719,0
