timestamp,open,high,low,close,volume,quoteVolume,symbol,download_date,added_date
2025-10-16 16:00:00,187.706,192.4,174.063,182.743,12958781.30988,2366897499.89229385,SOLUSDT,2025-10-18 11:31:40.451428+00:00,2025-10-18 11:31:40.455366+00:00
