timestamp,open,high,low,close,volume,quoteVolume,symbol,download_date
2025-07-23 16:00:00+00:00,3.3223,3.3223,2.9534,3.225,1212698520,3810507567.0038,XRPUSDT,2025-10-22 11:32:26.692435+00:00
2025-07-24 16:00:00+00:00,3.225,3.259,2.9968,3.0361,636890276,1982100918.9972,XRPUSDT,2025-10-22 11:32:26.692435+00:00
2025-07-25 16:00:00+00:00,3.0361,3.2104,3.0242,3.1917,266463808,836775411.153,XRPUSDT,2025-10-22 11:32:26.692435+00:00
2025-07-26 16:00:00+00:00,3.1917,3.237,3.1546,3.1858,262423592,837418906.7958,XRPUSDT,2025-10-22 11:32:26.692435+00:00
2025-07-27 16:00:00+00:00,3.1858,3.33,3.1369,3.1587,546170516,1763818823.6388,XRPUSDT,2025-10-22 11:32:26.692435+00:00
2025-07-28 16:00:00+00:00,3.1587,3.1846,3.0753,3.0975,479527292,1503577611.1234,XRPUSDT,2025-10-22 11:32:26.692435+00:00
2025-07-29 16:00:00+00:00,3.0975,3.161,3.038,3.1424,415633182,1291119171.8674,XRPUSDT,2025-10-22 11:32:26.692435+00:00
2025-07-30 16:00:00+00:00,3.1424,3.1779,2.9997,3.0998,439934678,1367060368.5746,XRPUSDT,2025-10-22 11:32:26.692435+00:00
2025-07-31 16:00:00+00:00,3.0998,3.1352,2.8908,3.0422,714895588,2139786417.948,XRPUSDT,2025-10-22 11:32:26.692435+00:00
2025-08-01 16:00:00+00:00,3.0422,3.0516,2.8208,2.8285,479060830,1414137382.4552,XRPUSDT,2025-10-22 11:32:26.692435+00:00
2025-08-02 16:00:00+00:00,2.8285,2.9017,2.7267,2.8937,573751054,1615254831.6454,XRPUSDT,2025-10-22 11:32:26.692435+00:00
2025-08-03 16:00:00+00:00,2.8937,3.0796,2.8839,3.0295,459828062,1375478790.5002,XRPUSDT,2025-10-22 11:32:26.692435+00:00
2025-08-04 16:00:00+00:00,3.0295,3.1058,2.9547,2.9703,425753626,1291974421.8894,XRPUSDT,2025-10-22 11:32:26.692435+00:00
2025-08-05 16:00:00+00:00,2.9703,3.0065,2.9009,3.0027,326317410,962829568.6108,XRPUSDT,2025-10-22 11:32:26.692435+00:00
2025-08-06 16:00:00+00:00,3.0027,3.087,2.9627,3.061,293552738,887373389.591,XRPUSDT,2025-10-22 11:32:26.692435+00:00
2025-08-07 16:00:00+00:00,3.061,3.3818,3.007,3.2207,823314742,2694974351.4018,XRPUSDT,2025-10-22 11:32:26.692435+00:00
2025-08-08 16:00:00+00:00,3.2207,3.3475,3.2192,3.2723,416258724,1372652830.1482,XRPUSDT,2025-10-22 11:32:26.692435+00:00
2025-08-09 16:00:00+00:00,3.2723,3.2977,3.1511,3.1842,391832062,1261805973.4004,XRPUSDT,2025-10-22 11:32:26.692435+00:00
2025-08-10 16:00:00+00:00,3.1842,3.3325,3.1573,3.2081,501924756,1624319488.6252,XRPUSDT,2025-10-22 11:32:26.692435+00:00
2025-08-11 16:00:00+00:00,3.2081,3.228,3.1034,3.2119,429874674,1359717452.2676,XRPUSDT,2025-10-22 11:32:26.692435+00:00
2025-08-12 16:00:00+00:00,3.2119,3.3365,3.202,3.256,557397436,1820556405.5048,XRPUSDT,2025-10-22 11:32:26.692435+00:00
2025-08-13 16:00:00+00:00,3.256,3.3531,2.9872,3.0951,685472338,2188417480.9474,XRPUSDT,2025-10-22 11:32:26.692435+00:00
2025-08-14 16:00:00+00:00,3.0951,3.1419,3.0093,3.0257,246343004.7,758769416.80431,XRPUSDT,2025-10-22 11:32:26.692435+00:00
2025-08-15 16:00:00+00:00,3.0257,3.1544,3.0008,3.102,210598312.5,650624884.52928,XRPUSDT,2025-10-22 11:32:26.692435+00:00
2025-08-16 16:00:00+00:00,3.102,3.1456,3.0811,3.1429,104958919.7,327009366.27075,XRPUSDT,2025-10-22 11:32:26.692435+00:00
2025-08-17 16:00:00+00:00,3.1429,3.1466,2.9393,3.0142,351116595.8,1056731003.92945,XRPUSDT,2025-10-22 11:32:26.692435+00:00
2025-08-18 16:00:00+00:00,3.0142,3.0955,2.9253,2.928,331516842,998922457.5526,XRPUSDT,2025-10-22 11:32:26.692435+00:00
2025-08-19 16:00:00+00:00,2.928,2.9341,2.8169,2.9026,419148348,1210507998.846,XRPUSDT,2025-10-22 11:32:26.692435+00:00
2025-08-20 16:00:00+00:00,2.9026,2.9879,2.8709,2.8858,239718252,700379350.1474,XRPUSDT,2025-10-22 11:32:26.692435+00:00
2025-08-21 16:00:00+00:00,2.8858,3.0427,2.7815,3.0156,523952790,1526086643.7212,XRPUSDT,2025-10-22 11:32:26.692435+00:00
2025-08-22 16:00:00+00:00,3.0156,3.1044,2.9684,3.0189,354864480,1082084508.266,XRPUSDT,2025-10-22 11:32:26.692435+00:00
2025-08-23 16:00:00+00:00,3.0189,3.0886,2.9972,3.0142,148582678,451118761.8974,XRPUSDT,2025-10-22 11:32:26.692435+00:00
2025-08-24 16:00:00+00:00,3.0142,3.1276,2.9176,2.9524,493647540,1486724915.281,XRPUSDT,2025-10-22 11:32:26.692435+00:00
2025-08-25 16:00:00+00:00,2.9524,2.9673,2.8209,2.9311,305136364,882679158.194,XRPUSDT,2025-10-22 11:32:26.692435+00:00
2025-08-26 16:00:00+00:00,2.9311,3.081,2.9244,3.0156,260630422,783786450.0446,XRPUSDT,2025-10-22 11:32:26.692435+00:00
2025-08-27 16:00:00+00:00,3.0156,3.0445,2.9515,2.9807,258325150,774599719.1984,XRPUSDT,2025-10-22 11:32:26.692435+00:00
2025-08-28 16:00:00+00:00,2.9807,2.9975,2.8152,2.8332,323761818,935659740.9102,XRPUSDT,2025-10-22 11:32:26.692435+00:00
2025-08-29 16:00:00+00:00,2.8332,2.845,2.7594,2.8055,227005598,636659747.6926,XRPUSDT,2025-10-22 11:32:26.692435+00:00
2025-08-30 16:00:00+00:00,2.8055,2.8675,2.7978,2.8209,121105546,342107428.369,XRPUSDT,2025-10-22 11:32:26.692435+00:00
2025-08-31 16:00:00+00:00,2.8209,2.8378,2.7002,2.7613,294333988,815805923.777,XRPUSDT,2025-10-22 11:32:26.692435+00:00
2025-09-01 16:00:00+00:00,2.7613,2.8445,2.6955,2.7893,300336534,834199476.7576,XRPUSDT,2025-10-22 11:32:26.692435+00:00
2025-09-02 16:00:00+00:00,2.7893,2.885,2.7801,2.8705,206508646,586439033.2182,XRPUSDT,2025-10-22 11:32:26.692435+00:00
2025-09-03 16:00:00+00:00,2.8705,2.8729,2.802,2.8087,154153283.8778,437499682.7314822,XRPUSDT,2025-10-22 11:32:26.692435+00:00
2025-09-04 16:00:00+00:00,2.8087,2.8841,2.7765,2.8134,211652458.8357,599390997.44875135,XRPUSDT,2025-10-22 11:32:26.692435+00:00
2025-09-05 16:00:00+00:00,2.8134,2.8641,2.7993,2.8012,81971876.0997,231447835.7464803,XRPUSDT,2025-10-22 11:32:26.692435+00:00
2025-09-06 16:00:00+00:00,2.8012,2.9268,2.7915,2.8988,110860925.4408,316885770.04303386,XRPUSDT,2025-10-22 11:32:26.692435+00:00
2025-09-07 16:00:00+00:00,2.8988,2.995,2.8493,2.9844,187865457.5845,548685482.82499079,XRPUSDT,2025-10-22 11:32:26.692435+00:00
2025-09-08 16:00:00+00:00,2.9844,3.0357,2.9328,2.9462,224486391.9644,669464047.74852169,XRPUSDT,2025-10-22 11:32:26.692435+00:00
2025-09-09 16:00:00+00:00,2.9462,3.0232,2.9341,3.001,152015359.3503,452158761.30797093,XRPUSDT,2025-10-22 11:32:26.692435+00:00
2025-09-10 16:00:00+00:00,3.001,3.0342,2.9496,2.9935,245510711.1469,735044021.57724886,XRPUSDT,2025-10-22 11:32:26.692435+00:00
2025-09-11 16:00:00+00:00,2.9935,3.0728,2.9886,3.0269,183632294.2213,558297365.02045978,XRPUSDT,2025-10-22 11:32:26.692435+00:00
2025-09-12 16:00:00+00:00,3.0269,3.1853,3.0214,3.1337,257517368.1422,805048424.83311515,XRPUSDT,2025-10-22 11:32:26.692435+00:00
2025-09-13 16:00:00+00:00,3.1337,3.1421,3.009,3.0306,198754313.1863,612761387.36021905,XRPUSDT,2025-10-22 11:32:26.692435+00:00
2025-09-14 16:00:00+00:00,3.0306,3.0654,2.9518,3.0262,238198767.3428,718283697.55858021,XRPUSDT,2025-10-22 11:32:26.692435+00:00
2025-09-15 16:00:00+00:00,3.0262,3.0487,2.9631,3.0378,169437190.5769,509448163.87587766,XRPUSDT,2025-10-22 11:32:26.692435+00:00
2025-09-16 16:00:00+00:00,3.0378,3.0572,3.0014,3.0213,133112492.3688,403017153.43451998,XRPUSDT,2025-10-22 11:32:26.692435+00:00
2025-09-17 16:00:00+00:00,3.0213,3.1385,2.9807,3.1121,314186192.4022,962679140.58708653,XRPUSDT,2025-10-22 11:32:26.692435+00:00
2025-09-18 16:00:00+00:00,3.1121,3.122,2.9872,3.0092,134775180.0999,411402077.11731258,XRPUSDT,2025-10-22 11:32:26.692435+00:00
2025-09-19 16:00:00+00:00,3.0092,3.0163,2.965,2.9887,62393061,186517384.6511,XRPUSDT,2025-10-22 11:32:26.692435+00:00
2025-09-20 16:00:00+00:00,2.9887,3.0127,2.9603,2.9791,52668668,157080886.6178,XRPUSDT,2025-10-22 11:32:26.692435+00:00
2025-09-21 16:00:00+00:00,2.9791,2.9921,2.6806,2.8584,348476025.6057,987150339.8120013,XRPUSDT,2025-10-22 11:32:26.692435+00:00
2025-09-22 16:00:00+00:00,2.8584,2.883,2.7979,2.8751,170200645.3304,485394520.3728663,XRPUSDT,2025-10-22 11:32:26.692435+00:00
2025-09-23 16:00:00+00:00,2.8751,2.949,2.7875,2.9384,268086879.2078,766220962.71634074,XRPUSDT,2025-10-22 11:32:26.692435+00:00
2025-09-24 16:00:00+00:00,2.9384,2.9934,2.7851,2.8306,308176363.5544,883674405.83714615,XRPUSDT,2025-10-22 11:32:26.692435+00:00
2025-09-25 16:00:00+00:00,2.8306,2.8373,2.6972,2.7341,327888851.8262,902269433.91174494,XRPUSDT,2025-10-22 11:32:26.692435+00:00
2025-09-26 16:00:00+00:00,2.7341,2.808,2.7308,2.7829,113599922.0925,315836754.76127557,XRPUSDT,2025-10-22 11:32:26.692435+00:00
2025-09-27 16:00:00+00:00,2.7829,2.8276,2.7616,2.8093,93690230.7866,261439506.57430326,XRPUSDT,2025-10-22 11:32:26.692435+00:00
2025-09-28 16:00:00+00:00,2.8093,2.9276,2.8031,2.8919,164481243.1492,470962227.01659726,XRPUSDT,2025-10-22 11:32:26.692435+00:00
