timestamp,close,high,low,open,volume,symbol,download_date,added_date
2025-10-17,716.9199829101562,718.5399780273438,706.1199951171875,707.0800170898438,12232400,META,2025-10-22 17:57:46.116672+00:00,2025-10-22 17:57:46.119484+00:00
2025-10-20,732.1699829101562,733.77001953125,720.1799926757812,721.1900024414062,8900200,META,2025-10-22 17:57:46.116672+00:00,2025-10-22 17:57:46.119484+00:00
2025-10-21,733.27001953125,738.5,728.75,736.02001953125,7629800,META,2025-10-22 17:57:46.116672+00:00,2025-10-22 17:57:46.119484+00:00
2025-10-22,725.1900024414062,740.5900268554688,724.030029296875,733.4000244140625,5168887,META,2025-10-22 17:57:46.116672+00:00,2025-10-22 17:57:46.119484+00:00
