timestamp,close,high,low,open,volume,symbol,download_date,added_date
2025-10-17,252.2899932861328,253.3800048828125,247.27000427246094,248.02000427246094,48876500,AAPL,2025-10-19 11:25:50.577097+00:00,2025-10-19 11:25:50.580016+00:00
