timestamp,close,high,low,open,volume,symbol,download_date
2025-10-14,161.74000549316406,164.27000427246094,159.25999450683594,159.3000030517578,8675200,QCOM,2025-10-21 11:30:31.648415+00:00
2025-10-15,162.97000122070312,164.24000549316406,160.30999755859375,164.24000549316406,7334100,QCOM,2025-10-21 11:30:31.648415+00:00
2025-10-16,164.0800018310547,165.19000244140625,162.2100067138672,164.49000549316406,5686700,QCOM,2025-10-21 11:30:31.648415+00:00
2025-10-17,163.4499969482422,163.7899932861328,161.6699981689453,162.86000061035156,4833100,QCOM,2025-10-21 11:30:31.648415+00:00
2025-10-20,167.0399932861328,167.64999389648438,162.05999755859375,163.33999633789062,8189800,QCOM,2025-10-21 11:30:31.648415+00:00
