timestamp,open,high,low,close,volume,quoteVolume,symbol,download_date,added_date
2025-10-16 16:00:00,0.18931,0.19472,0.1754,0.18474,2457446799.4088,453654845.41798402,DOGEUSDT,2025-10-17 16:50:37.923347+00:00,2025-10-17 16:50:37.927125+00:00
