timestamp,open,high,low,close,volume,quoteVolume,symbol,download_date
2025-07-21 16:00:00+00:00,0.31553,0.31624,0.30611,0.31395,100538560,31407900.07382,TRXUSDT,2025-10-20 11:31:09.445400+00:00
2025-07-22 16:00:00+00:00,0.31395,0.31923,0.30913,0.31278,112401396,35356287.51918,TRXUSDT,2025-10-20 11:31:09.445400+00:00
2025-07-23 16:00:00+00:00,0.31278,0.31474,0.30028,0.31382,74866028,23066558.16452,TRXUSDT,2025-10-20 11:31:09.445400+00:00
2025-07-24 16:00:00+00:00,0.31382,0.3171,0.31085,0.315,62296910,19568246.52624,TRXUSDT,2025-10-20 11:31:09.445400+00:00
2025-07-25 16:00:00+00:00,0.315,0.32001,0.31381,0.31979,35962524,11414280.62734,TRXUSDT,2025-10-20 11:31:09.445400+00:00
2025-07-26 16:00:00+00:00,0.31979,0.3233,0.31818,0.32134,40541190,13015490.81294,TRXUSDT,2025-10-20 11:31:09.445400+00:00
2025-07-27 16:00:00+00:00,0.32134,0.32847,0.31894,0.32434,69253556,22320522.02456,TRXUSDT,2025-10-20 11:31:09.445400+00:00
2025-07-28 16:00:00+00:00,0.32434,0.35145,0.32001,0.3361,247827000,83748773.5001,TRXUSDT,2025-10-20 11:31:09.445400+00:00
2025-07-29 16:00:00+00:00,0.3361,0.3406,0.32007,0.32574,102324204,34145573.76708,TRXUSDT,2025-10-20 11:31:09.445400+00:00
2025-07-30 16:00:00+00:00,0.32574,0.3299,0.3227,0.3288,48404466,15823996.90342,TRXUSDT,2025-10-20 11:31:09.445400+00:00
2025-07-31 16:00:00+00:00,0.3288,0.32954,0.32276,0.32675,46792224,15261903.4502,TRXUSDT,2025-10-20 11:31:09.445400+00:00
2025-08-01 16:00:00+00:00,0.32675,0.32905,0.32103,0.32242,40436568,13168196.30274,TRXUSDT,2025-10-20 11:31:09.445400+00:00
2025-08-02 16:00:00+00:00,0.32242,0.32757,0.31826,0.32553,45647796,14747204.15332,TRXUSDT,2025-10-20 11:31:09.445400+00:00
2025-08-03 16:00:00+00:00,0.32553,0.3326,0.32531,0.33219,32967152,10844476.05056,TRXUSDT,2025-10-20 11:31:09.445400+00:00
2025-08-04 16:00:00+00:00,0.33219,0.33514,0.32955,0.33004,54736788,18214954.8505,TRXUSDT,2025-10-20 11:31:09.445400+00:00
2025-08-05 16:00:00+00:00,0.33004,0.33602,0.33002,0.33431,53069976,17673737.30906,TRXUSDT,2025-10-20 11:31:09.445400+00:00
2025-08-06 16:00:00+00:00,0.33431,0.34118,0.33376,0.34036,75297138,25447751.94842,TRXUSDT,2025-10-20 11:31:09.445400+00:00
2025-08-07 16:00:00+00:00,0.34036,0.34154,0.33454,0.33949,96106318,32499567.0749,TRXUSDT,2025-10-20 11:31:09.445400+00:00
2025-08-08 16:00:00+00:00,0.33949,0.33984,0.335,0.33523,51022346,17218566.83438,TRXUSDT,2025-10-20 11:31:09.445400+00:00
2025-08-09 16:00:00+00:00,0.33523,0.34228,0.33458,0.34028,61979084,20969422.5913,TRXUSDT,2025-10-20 11:31:09.445400+00:00
2025-08-10 16:00:00+00:00,0.34028,0.34484,0.3375,0.34451,53108538,18074451.63348,TRXUSDT,2025-10-20 11:31:09.445400+00:00
2025-08-11 16:00:00+00:00,0.34451,0.34937,0.34258,0.3493,63210904,21864044.81726,TRXUSDT,2025-10-20 11:31:09.445400+00:00
2025-08-12 16:00:00+00:00,0.3493,0.35971,0.3482,0.35936,47294426,16771844.58392,TRXUSDT,2025-10-20 11:31:09.445400+00:00
2025-08-13 16:00:00+00:00,0.35936,0.37057,0.35265,0.36316,163340082,59150148.150805,TRXUSDT,2025-10-20 11:31:09.445400+00:00
2025-08-14 16:00:00+00:00,0.36316,0.36316,0.34945,0.35081,61067705.4,21808296.268452,TRXUSDT,2025-10-20 11:31:09.445400+00:00
2025-08-15 16:00:00+00:00,0.35081,0.35487,0.34487,0.34586,55865383,19554428.603759,TRXUSDT,2025-10-20 11:31:09.445400+00:00
2025-08-16 16:00:00+00:00,0.34586,0.35324,0.34586,0.35188,32293558.7,11285212.468163,TRXUSDT,2025-10-20 11:31:09.445400+00:00
2025-08-17 16:00:00+00:00,0.35188,0.35542,0.34412,0.34963,54802450.2,19189635.439144,TRXUSDT,2025-10-20 11:31:09.445400+00:00
2025-08-18 16:00:00+00:00,0.34963,0.35292,0.34545,0.34909,56730508,19824093.4786,TRXUSDT,2025-10-20 11:31:09.445400+00:00
2025-08-19 16:00:00+00:00,0.34909,0.35151,0.34581,0.34825,54370510,18962101.47388,TRXUSDT,2025-10-20 11:31:09.445400+00:00
2025-08-20 16:00:00+00:00,0.34825,0.35741,0.34811,0.35122,34744050,12266819.50146,TRXUSDT,2025-10-20 11:31:09.445400+00:00
2025-08-21 16:00:00+00:00,0.35122,0.36066,0.35102,0.35923,42739814,15240502.87952,TRXUSDT,2025-10-20 11:31:09.445400+00:00
2025-08-22 16:00:00+00:00,0.35923,0.36743,0.35923,0.36369,70749298,25747965.33744,TRXUSDT,2025-10-20 11:31:09.445400+00:00
2025-08-23 16:00:00+00:00,0.36369,0.36641,0.36089,0.3655,32616638,11866046.58884,TRXUSDT,2025-10-20 11:31:09.445400+00:00
2025-08-24 16:00:00+00:00,0.3655,0.36874,0.35013,0.35242,88713698,31827784.71154,TRXUSDT,2025-10-20 11:31:09.445400+00:00
2025-08-25 16:00:00+00:00,0.35242,0.35263,0.33843,0.34989,58365198,20144874.00586,TRXUSDT,2025-10-20 11:31:09.445400+00:00
2025-08-26 16:00:00+00:00,0.34989,0.35291,0.34789,0.35055,45607728,15979674.19208,TRXUSDT,2025-10-20 11:31:09.445400+00:00
2025-08-27 16:00:00+00:00,0.35055,0.3506,0.34268,0.34372,41819216,14521095.15708,TRXUSDT,2025-10-20 11:31:09.445400+00:00
2025-08-28 16:00:00+00:00,0.34372,0.34581,0.33332,0.33395,48555774,16469604.6819,TRXUSDT,2025-10-20 11:31:09.445400+00:00
2025-08-29 16:00:00+00:00,0.33395,0.34069,0.33304,0.33762,27523296,9308236.61186,TRXUSDT,2025-10-20 11:31:09.445400+00:00
2025-08-30 16:00:00+00:00,0.33762,0.34384,0.33741,0.34318,19655164,6696274.80104,TRXUSDT,2025-10-20 11:31:09.445400+00:00
2025-08-31 16:00:00+00:00,0.34318,0.3432,0.33637,0.33724,23171254,7864285.51536,TRXUSDT,2025-10-20 11:31:09.445400+00:00
2025-09-01 16:00:00+00:00,0.33724,0.34054,0.33365,0.336,25903550,8745005.23356,TRXUSDT,2025-10-20 11:31:09.445400+00:00
2025-09-02 16:00:00+00:00,0.336,0.34139,0.33593,0.34074,25112668,8494342.68346,TRXUSDT,2025-10-20 11:31:09.445400+00:00
2025-09-03 16:00:00+00:00,0.34074,0.34176,0.33452,0.33476,28122666,9510871.04994,TRXUSDT,2025-10-20 11:31:09.445400+00:00
2025-09-04 16:00:00+00:00,0.33476,0.33909,0.33051,0.33233,69204414,23213601.12986,TRXUSDT,2025-10-20 11:31:09.445400+00:00
2025-09-05 16:00:00+00:00,0.33233,0.33287,0.32731,0.32755,43424764,14358801.57094,TRXUSDT,2025-10-20 11:31:09.445400+00:00
