timestamp,close,high,low,open,volume,symbol,download_date
2025-10-14,11.649999618530273,11.760000228881836,11.34000015258789,11.380000114440918,89117900,F,2025-10-21 11:30:36.797508+00:00
2025-10-15,11.760000228881836,11.779999732971191,11.640000343322754,11.680000305175781,88960700,F,2025-10-21 11:30:36.797508+00:00
2025-10-16,11.739999771118164,11.789999961853027,11.640000343322754,11.739999771118164,108701200,F,2025-10-21 11:30:36.797508+00:00
2025-10-17,11.920000076293945,12.010000228881836,11.720000267028809,11.739999771118164,107633500,F,2025-10-21 11:30:36.797508+00:00
2025-10-20,11.989999771118164,12.079999923706055,11.90999984741211,11.930000305175781,77857500,F,2025-10-21 11:30:36.797508+00:00
