timestamp,open,high,low,close,volume,quoteVolume,symbol,download_date,added_date
2025-10-16 16:00:00,9.79,10.05,8.94,9.39,225522.3097,2135709.5618065,EGLDUSDT,2025-10-20 11:31:10.772779+00:00,2025-10-20 11:31:10.776881+00:00
2025-10-17 16:00:00,9.39,9.78,9.33,9.68,63724.8,610429.5465,EGLDUSDT,2025-10-20 11:31:10.772779+00:00,2025-10-20 11:31:10.776881+00:00
2025-10-18 16:00:00,9.68,9.99,9.46,9.9,52319.8,509353.959,EGLDUSDT,2025-10-20 11:31:10.772779+00:00,2025-10-20 11:31:10.776881+00:00
