timestamp,open,high,low,close,volume,quoteVolume,symbol,download_date,added_date
2025-10-16 16:00:00,6.348,6.478,5.84,6.169,6147877.1637,37755766.2612788,UNIUSDT,2025-10-17 16:50:39.710980+00:00,2025-10-17 16:50:39.714844+00:00
