timestamp,open,high,low,close,volume,quoteVolume,symbol,download_date
2025-07-23 16:00:00+00:00,0.8347,0.8383,0.7611,0.8232,585117700,470750507.6886,ADAUSDT,2025-10-22 11:32:26.323500+00:00
2025-07-24 16:00:00+00:00,0.8232,0.828,0.7746,0.7842,343533870,276408699.0468,ADAUSDT,2025-10-22 11:32:26.323500+00:00
2025-07-25 16:00:00+00:00,0.7842,0.8346,0.7796,0.8327,168714392,137359442.7944,ADAUSDT,2025-10-22 11:32:26.323500+00:00
2025-07-26 16:00:00+00:00,0.8327,0.8395,0.8144,0.8223,156148006,128952817.7518,ADAUSDT,2025-10-22 11:32:26.323500+00:00
2025-07-27 16:00:00+00:00,0.8223,0.8565,0.8018,0.8061,280277636,232342049.3208,ADAUSDT,2025-10-22 11:32:26.323500+00:00
2025-07-28 16:00:00+00:00,0.8061,0.8101,0.7753,0.7815,243375284,193437407.3046,ADAUSDT,2025-10-22 11:32:26.323500+00:00
2025-07-29 16:00:00+00:00,0.7815,0.7897,0.752,0.7733,225271184,174156537.9648,ADAUSDT,2025-10-22 11:32:26.323500+00:00
2025-07-30 16:00:00+00:00,0.7733,0.7887,0.7287,0.7618,240601302,183897212.4142,ADAUSDT,2025-10-22 11:32:26.323500+00:00
2025-07-31 16:00:00+00:00,0.7618,0.7755,0.7083,0.7329,285666518,209755115.61,ADAUSDT,2025-10-22 11:32:26.323500+00:00
2025-08-01 16:00:00+00:00,0.7329,0.7376,0.6957,0.6987,188618918,135028991.687,ADAUSDT,2025-10-22 11:32:26.323500+00:00
2025-08-02 16:00:00+00:00,0.6987,0.729,0.6836,0.7255,155299238,109570026.2234,ADAUSDT,2025-10-22 11:32:26.323500+00:00
2025-08-03 16:00:00+00:00,0.7255,0.7544,0.7217,0.7445,157055216,115824192.9748,ADAUSDT,2025-10-22 11:32:26.323500+00:00
2025-08-04 16:00:00+00:00,0.7445,0.7599,0.7192,0.7231,243349364,181029369.6202,ADAUSDT,2025-10-22 11:32:26.323500+00:00
2025-08-05 16:00:00+00:00,0.7231,0.7425,0.7103,0.7413,149012090,107869033.3362,ADAUSDT,2025-10-22 11:32:26.323500+00:00
2025-08-06 16:00:00+00:00,0.7413,0.7741,0.7338,0.7629,148839574,111915066.989,ADAUSDT,2025-10-22 11:32:26.323500+00:00
2025-08-07 16:00:00+00:00,0.7629,0.807,0.74,0.7817,307415338,241086155.312,ADAUSDT,2025-10-22 11:32:26.323500+00:00
2025-08-08 16:00:00+00:00,0.7817,0.8208,0.7797,0.8053,231009094,185727050.901,ADAUSDT,2025-10-22 11:32:26.323500+00:00
2025-08-09 16:00:00+00:00,0.8053,0.8345,0.7844,0.8009,302524706,244197819.827,ADAUSDT,2025-10-22 11:32:26.323500+00:00
2025-08-10 16:00:00+00:00,0.8009,0.8338,0.7825,0.7959,261304160,210509849.8086,ADAUSDT,2025-10-22 11:32:26.323500+00:00
2025-08-11 16:00:00+00:00,0.7959,0.8151,0.7653,0.8137,205666644,161533983.343,ADAUSDT,2025-10-22 11:32:26.323500+00:00
2025-08-12 16:00:00+00:00,0.8137,0.8903,0.8125,0.873,467770050,401604813.5156,ADAUSDT,2025-10-22 11:32:26.323500+00:00
2025-08-13 16:00:00+00:00,0.873,1.0204,0.8669,0.9256,1054524209,1001272049.76175,ADAUSDT,2025-10-22 11:32:26.323500+00:00
2025-08-14 16:00:00+00:00,0.9256,0.9646,0.8777,0.9241,530381397.3,491587013.61516,ADAUSDT,2025-10-22 11:32:26.323500+00:00
