timestamp,open,high,low,close,volume,quoteVolume,symbol,download_date,added_date
2025-10-16 16:00:00,0.1899,0.1945,0.1695,0.1779,71426056.91948,12886990.439781866,ALGOUSDT,2025-10-19 11:25:47.487210+00:00,2025-10-19 11:25:47.491383+00:00
2025-10-17 16:00:00,0.1779,0.1814,0.176,0.178,12902444.25,2302898.55055,ALGOUSDT,2025-10-19 11:25:47.487210+00:00,2025-10-19 11:25:47.491383+00:00
