timestamp,close,high,low,open,volume,symbol,download_date,added_date
2025-10-17,0.6468999981880188,0.753000020980835,0.550000011920929,0.6000000238418579,309295633,BYND,2025-10-17 16:50:57.912942+00:00,2025-10-17 16:50:57.915613+00:00
