timestamp,close,high,low,open,volume,symbol,download_date,added_date
2025-10-17,7.860000133514404,7.925000190734863,7.735000133514404,7.789999961853027,2608700,FSLY,2025-10-19 11:25:58.034717+00:00,2025-10-19 11:25:58.037664+00:00
