timestamp,close,high,low,open,volume,symbol,download_date,added_date
2025-10-17,213.16000366210938,214.8000030517578,211.02999877929688,214.55999755859375,25471816,AMZN,2025-10-17 16:50:45.477277+00:00,2025-10-17 16:50:45.480013+00:00
