timestamp,open,high,low,close,volume,quoteVolume,symbol,download_date,added_date
2025-10-16 16:00:00,17.655,18.078,15.683,16.616,10176588.9425,171223373.4405747,LINKUSDT,2025-10-22 17:57:40.723184+00:00,2025-10-22 17:57:40.727231+00:00
2025-10-17 16:00:00,16.616,16.997,16.244,16.778,3382914,56322629.314,LINKUSDT,2025-10-22 17:57:40.723184+00:00,2025-10-22 17:57:40.727231+00:00
2025-10-18 16:00:00,16.778,17.532,16.523,17.394,2394159,40587415.244,LINKUSDT,2025-10-22 17:57:40.723184+00:00,2025-10-22 17:57:40.727231+00:00
2025-10-19 16:00:00,17.394,19.177,16.923,18.751,5260202,96650957.06,LINKUSDT,2025-10-22 17:57:40.723184+00:00,2025-10-22 17:57:40.727231+00:00
2025-10-20 16:00:00,18.751,18.955,17.661,18.791,7124531,130921661.26,LINKUSDT,2025-10-22 17:57:40.723184+00:00,2025-10-22 17:57:40.727231+00:00
2025-10-21 16:00:00,18.791,18.888,17.114,17.467,6350902,112607183.605,LINKUSDT,2025-10-22 17:57:40.723184+00:00,2025-10-22 17:57:40.727231+00:00
