timestamp,close,high,low,open,volume,symbol,download_date,added_date
2025-10-17,240.07000732421875,241.0749969482422,236.0,236.7899932861328,1191168,SNOW,2025-10-17 16:50:55.016636+00:00,2025-10-17 16:50:55.019361+00:00
