timestamp,close,high,low,open,volume,symbol,download_date,added_date
2025-10-17,33.06999969482422,33.34000015258789,32.15999984741211,32.349998474121094,9913600,JD,2025-10-19 11:25:55.215483+00:00,2025-10-19 11:25:55.218290+00:00
