timestamp,close,high,low,open,volume,symbol,download_date,added_date
2025-10-17,167.0500030517578,169.10000610351562,161.14999389648438,161.75999450683594,17713800,BABA,2025-10-18 11:31:48.982357+00:00,2025-10-18 11:31:48.985102+00:00
