timestamp,close,high,low,open,volume,symbol,download_date,added_date
2025-10-17 00:00:00+00:00,12.994400024414062,13.21500015258789,12.869999885559082,12.899999618530273,10498588,RIVN,2025-10-17 15:45:55.488405+00:00,2025-10-17 15:45:55.490999+00:00
