timestamp,close,high,low,open,volume,symbol,download_date,added_date
2025-10-17,37.0099983215332,38.380001068115234,36.08000183105469,36.36000061035156,119394700,INTC,2025-10-22 17:57:47.206462+00:00,2025-10-22 17:57:47.209230+00:00
2025-10-20,38.099998474121094,38.52000045776367,37.560001373291016,37.56999969482422,80230200,INTC,2025-10-22 17:57:47.206462+00:00,2025-10-22 17:57:47.209230+00:00
2025-10-21,38.119998931884766,38.349998474121094,37.66999816894531,38.13999938964844,72899900,INTC,2025-10-22 17:57:47.206462+00:00,2025-10-22 17:57:47.209230+00:00
2025-10-22,36.224998474121094,37.93000030517578,36.04010009765625,37.834999084472656,57608662,INTC,2025-10-22 17:57:47.206462+00:00,2025-10-22 17:57:47.209230+00:00
