timestamp,close,high,low,open,volume,symbol,download_date,added_date
2025-10-17 00:00:00+00:00,119.0199966430664,120.73999786376953,117.7300033569336,117.9000015258789,1847404,BIDU,2025-10-17 15:45:54.242741+00:00,2025-10-17 15:45:54.245382+00:00
