timestamp,open,high,low,close,volume,quoteVolume,symbol,download_date
2025-07-23 16:00:00+00:00,784.76,786.43,742.54,778.75,230362.4,177105596.9206,BNBUSDT,2025-10-22 11:32:25.572170+00:00
2025-07-24 16:00:00+00:00,778.75,786.17,752.2,766.2,118024.68,90564831.6232,BNBUSDT,2025-10-22 11:32:25.572170+00:00
2025-07-25 16:00:00+00:00,766.2,786.39,763.61,781.28,44690.86,34831165.6556,BNBUSDT,2025-10-22 11:32:25.572170+00:00
2025-07-26 16:00:00+00:00,781.28,817.38,778.52,815.77,82541.24,65834840.1876,BNBUSDT,2025-10-22 11:32:25.572170+00:00
2025-07-27 16:00:00+00:00,815.77,861.76,812.76,836.37,398319.28,335226224.257,BNBUSDT,2025-10-22 11:32:25.572170+00:00
2025-07-28 16:00:00+00:00,836.37,841.54,802.38,805.96,229843.88,189472958.124,BNBUSDT,2025-10-22 11:32:25.572170+00:00
2025-07-29 16:00:00+00:00,805.96,816.08,779.25,790.84,217684.62,173599335.4394,BNBUSDT,2025-10-22 11:32:25.572170+00:00
2025-07-30 16:00:00+00:00,790.84,814.78,765.7,799.93,151773.74,120331036.0942,BNBUSDT,2025-10-22 11:32:25.572170+00:00
2025-07-31 16:00:00+00:00,799.93,813.69,757.3,764.12,276369.54,216593949.371,BNBUSDT,2025-10-22 11:32:25.572170+00:00
2025-08-01 16:00:00+00:00,764.12,770.14,740.97,743.02,169127.28,127992017.8242,BNBUSDT,2025-10-22 11:32:25.572170+00:00
2025-08-02 16:00:00+00:00,743.02,753.21,729.7,748.39,124250.2,92078478.9054,BNBUSDT,2025-10-22 11:32:25.572170+00:00
2025-08-03 16:00:00+00:00,748.39,765.54,746.92,760.3,62310.02,47150682.1038,BNBUSDT,2025-10-22 11:32:25.572170+00:00
2025-08-04 16:00:00+00:00,760.3,769.79,745.86,748.45,88145.18,66830619.3472,BNBUSDT,2025-10-22 11:32:25.572170+00:00
2025-08-05 16:00:00+00:00,748.45,769.39,744.75,769.17,75655.8,57138497.572,BNBUSDT,2025-10-22 11:32:25.572170+00:00
2025-08-06 16:00:00+00:00,769.17,779.24,764.07,775.26,57351.44,44192880.828,BNBUSDT,2025-10-22 11:32:25.572170+00:00
2025-08-07 16:00:00+00:00,775.26,796.3,767.64,784.34,95922.76,75325679.2778,BNBUSDT,2025-10-22 11:32:25.572170+00:00
2025-08-08 16:00:00+00:00,784.34,819,784.14,806.06,65042.08,52335999.419,BNBUSDT,2025-10-22 11:32:25.572170+00:00
2025-08-09 16:00:00+00:00,806.06,815.22,793.07,801.52,80594.62,64893318.025,BNBUSDT,2025-10-22 11:32:25.572170+00:00
2025-08-10 16:00:00+00:00,801.52,827.41,791.95,806.95,142137.42,115019363.7746,BNBUSDT,2025-10-22 11:32:25.572170+00:00
2025-08-11 16:00:00+00:00,806.95,820.76,796.9,820.59,109891.62,88743648.1398,BNBUSDT,2025-10-22 11:32:25.572170+00:00
2025-08-12 16:00:00+00:00,820.59,859.59,820.59,842.27,224149.4,189340943.0522,BNBUSDT,2025-10-22 11:32:25.572170+00:00
2025-08-13 16:00:00+00:00,842.27,870.17,820.64,847.23,275673.045,234106625.73045,BNBUSDT,2025-10-22 11:32:25.572170+00:00
2025-08-14 16:00:00+00:00,847.23,853.77,815.81,819.04,119294.955,99961689.50373,BNBUSDT,2025-10-22 11:32:25.572170+00:00
2025-08-15 16:00:00+00:00,819.04,837.32,812.84,831.94,54011.04,44750681.57964,BNBUSDT,2025-10-22 11:32:25.572170+00:00
2025-08-16 16:00:00+00:00,831.94,864.32,831.4,860.15,71034.772,60476163.83927,BNBUSDT,2025-10-22 11:32:25.572170+00:00
2025-08-17 16:00:00+00:00,860.15,861.66,824.96,841.75,114687.258,96290340.45942,BNBUSDT,2025-10-22 11:32:25.572170+00:00
2025-08-18 16:00:00+00:00,841.75,856.15,829.33,832.02,115323.86,97255533.4096,BNBUSDT,2025-10-22 11:32:25.572170+00:00
2025-08-19 16:00:00+00:00,832.02,837.73,818.28,833.08,203983.44,169566297.0182,BNBUSDT,2025-10-22 11:32:25.572170+00:00
2025-08-20 16:00:00+00:00,833.08,884.34,833.08,841.86,299888.54,258490258.8006,BNBUSDT,2025-10-22 11:32:25.572170+00:00
2025-08-21 16:00:00+00:00,841.86,882.33,833.14,876.29,173783.64,148622609.6056,BNBUSDT,2025-10-22 11:32:25.572170+00:00
2025-08-22 16:00:00+00:00,876.29,901.23,875.8,888.94,172382.52,153414904.0232,BNBUSDT,2025-10-22 11:32:25.572170+00:00
