timestamp,close,high,low,open,volume,symbol,download_date,added_date
2025-10-17,163.4499969482422,163.7899932861328,161.6699981689453,162.86000061035156,4824200,QCOM,2025-10-19 11:25:53.955832+00:00,2025-10-19 11:25:53.958683+00:00
