timestamp,close,high,low,open,volume,symbol,download_date,added_date
2025-10-17,19.530000686645508,19.760000228881836,19.350000381469727,19.6200008392334,10287000,LYFT,2025-10-21 11:30:32.890686+00:00,2025-10-21 11:30:32.893595+00:00
2025-10-20,20.209999084472656,20.440000534057617,19.6299991607666,19.6299991607666,10416500,LYFT,2025-10-21 11:30:32.890686+00:00,2025-10-21 11:30:32.893595+00:00
