timestamp,close,high,low,open,volume,symbol,download_date,added_date
2025-10-17 00:00:00+00:00,22.450000762939453,22.575000762939453,22.100000381469727,22.149999618530273,1591682,LI,2025-10-17 15:45:54.520858+00:00,2025-10-17 15:45:54.523461+00:00
