timestamp,close,high,low,open,volume,symbol,download_date,added_date
2025-10-17,11.920000076293945,12.010000228881836,11.720000267028809,11.739999771118164,107587700,F,2025-10-20 11:31:26.334187+00:00,2025-10-20 11:31:26.338216+00:00
