timestamp,title,link,vader_sentiment,finbert_sentiment
"Wed, 22 Oct 2025 14:17:00 GMT",Meta lays off 600 from 'bloated' AI unit as Wang cements leadership - CNBC,https://news.google.com/rss/articles/CBMiYkFVX3lxTFBHSHMzQzlGN3VJWUpPNERxaFRxakdKWmFVR0JHZHd1NzdrWHR5OGZ3ZklocHQtaThzSTE5TERMVUZVUUE1aTV2QVVFdGozZW5ZNGdxSGY3ZkZJNTlZaDZ5VnBR0gFnQVVfeXFMTjBWTERDYVlRcXE2aE9EdWlQamZiVjhfXzR2YzZtQlJaTmpzajBDSGZaaF9YdHV2aTdXUEM0VXJ0WGctQ0RkcWxkVFJOOU5QazBZRXlDY2RFR2VIeXZ6b2FDbEN0RHlZVQ?oc=5,0.0,0
"Thu, 23 Oct 2025 18:35:20 GMT","Tech and media layoffs October 2025: Rivian, Meta, Paycom, NBC News, and more cut jobs this fall - Fast Company",https://news.google.com/rss/articles/CBMi_gFBVV95cUxPM25SZ2pqd1VCWkI1aFJJWHBaWXlOR0hGWFZOcTFaRmVpMGlYakdyV0RVTG9DNHNNQl9kVjNCaGRpUkhkRklEbmFiS1dHeExqRG42T2oyMjdwU2tsblVfS1JvVEZFcjdlazF3elFka1dueTBlWWRxUFM5WTVMd0U4NUo4bmdzZEtnVGRpX0p2LTVpeWZJWFp5MVUzNWRJNnpJQXlOTzc3THNlQnhfZzJsaUZvdlVlRXYwZmVVZkhTYmd6aEl6M190UUtaQ0VlMFJodE1oSFhmUVBWWngzN3BjNF90RUtsLWZRamRHb2tEN0NxdUZSNUZVU2k2eWVUdw?oc=5,-0.3384,0
"Thu, 23 Oct 2025 10:33:16 GMT","Meta Platforms, Inc. (META) Stock Price, News, Quote & History - Yahoo",https://news.google.com/rss/articles/CBMiUkFVX3lxTE9NdF9xWW1RaDk2MmNFdk5acnJHSVhGM0dqcF90M081cUplRkpyVjZmakJsdS11TFhOcnVVRnM0T1RXcEo5ZzBITzA1N1BsaWVacVE?oc=5,0.0,0
"Thu, 23 Oct 2025 11:54:59 GMT","Going Into Earnings, Is Meta Stock a Buy, a Sell, or Fairly Valued? - Morningstar",https://news.google.com/rss/articles/CBMinAFBVV95cUxOaUdsX0lnc1F5dnJBdVJubDlJZVQxdzRqQkNOZllreHlIcTEwTnduRlJPOXVpZ28tTGd2ejZ6eUpkME1lYVU2QmtQRWJ4UE5yQjI5b1NXSXlfeF8zRFVMVTFWUjlnRkVZSE05R3FtamhkU2dKem9WcUhnZVpSeTJLeFpmakhlRUtmWVlyNXZCZHlCZGVxRm1BTmxFVVQ?oc=5,0.4404,0
"Thu, 23 Oct 2025 09:24:47 GMT",META Stock Quote Price and Forecast - CNN,https://news.google.com/rss/articles/CBMiUEFVX3lxTFB6MTBTRVJOWEZmLUltcHFiVV9kTkdHRF80N1lHYXFqcm9NS3ZYRzR0TGVqdXY4Qy1JVHBNdE5OZlpBX1ZhaVQ1LVpxMFFCV1F1?oc=5,0.0,0
"Thu, 23 Oct 2025 12:56:35 GMT",A $60 Mod to Meta’s Ray-Bans Disables Its Privacy-Protecting Recording Light - 404 Media,https://news.google.com/rss/articles/CBMibkFVX3lxTFBfc0hPWGp3T08wOUtBV2dUcXVyYVhMem9seHRqTktWRmItdWhwSl9WWE9UY3hIbmhZUEQ1NFlBZnJkRkNHNm1xSGV3aVFOcWs1ZDdhSENnNmJYNnZnMDlWUTRZQ2pRSVhER0lrdnd3?oc=5,0.0,0
"Tue, 21 Oct 2025 12:00:42 GMT",Cybersecurity Awareness Month: Helping Older Adults Avoid Online Scams - Meta Store,https://news.google.com/rss/articles/CBMipwFBVV95cUxOaGhyUXM5TWxpQmZzZ2haOWcyWEtrcVE4b3BZTkpkNzNrX0s4UHRqNDFOVm80MUlqQzl4ZDg2QzRYeVdBQ01mM0NNdElMeTkyQWNXalkwSHIzZ0hWS1J3X2VYbkVzNEhNblZSbFg2dnBpZGdla2RXeC1YRV9sTC1WV21fN3lKd3cyeHhtbkdfRnlKWmY5YURENVlaa0RWTFYzNFp2QXhEc9IBrAFBVV95cUxOOHVsWlU2aXNIT2VGWDBxRldqcXF6ZXR1WFVBVFRzWHN4NmJvRDRpNGk5dTBsNWEzLVo4OHJPcnZjaWxaNmV3VEt1dVZyLWItMFhib2JhYmNPTkx2cy0tb0xvdmRib1dOUmpkc3U2RE80YjFpRV9oX0ZXWmRGT0RqSW1UVXBFSHJHOGMyX0hLU2xQRFEtdUhPVUdfQXZJQW5mN2ZmbDlLaS1uTmxk?oc=5,-0.5859,0
"Thu, 23 Oct 2025 20:03:07 GMT",Meta Investors Watch Zuckerberg Keep His Promise of Big AI Spending - Bloomberg.com,https://news.google.com/rss/articles/CBMivgFBVV95cUxOQWk4VklOdUtsd3dDdUdvX293RGM3NnNfU2l3VnJ2WE9KdE1wWmFGWDBIbHBhUjdlaEdWd1dsWUlMRGZPQ0VEbmYtemxJbURGUkM3clg4X2NQQU42aklfX0hYOGppcEpyaUFCc2pVckZhbHg2aWdKMkg0N24ydTFLU3RkeXZZaGZGMm9nWUtLRnVfTmZ1NnpSWGU5eV9CWGR2c09fZzBfRldjanZVMGRGeFFnYXZwcFByRm15ZXN3?oc=5,0.3182,0
"Tue, 21 Oct 2025 13:00:00 GMT",The Oakley Meta Vanguard Are the Do-It-All Smart Glasses - WIRED,https://news.google.com/rss/articles/CBMickFVX3lxTE9lZXNxZ1dxUGxwcFhMQ003WFNEcVBQb1FRSm11U0ExWGxVQmtXVm9iNTlBYzBaR0kyRGVTandnMGM0b1dQOFdlMDJHT1B1ZzFiek5sNEEzVGxIaWlRdlJJYzNXQTI1N1gyMWNnWlpWYXlnQQ?oc=5,0.4019,0
"Thu, 23 Oct 2025 15:00:00 GMT","Podcast: Meta’s El Paso AI data center: Our journalists talk tax break deal, water, energy usage - El Paso Matters",https://news.google.com/rss/articles/CBMipwFBVV95cUxNVU9HQU82aWtTUS04VGhOQklndnBGdVFRYlg1d3UyNGo3ZlVNNFd4MXR1WTk1djRmSE1mcVhBRko1ZEc4QU5vT3kzY09FQTdKdHRyQmxkZXlRYVlKNEFnQk1XTUowUGVvcDlaU0E4eVlIRnlWOFJCUU1rcWpHc1VJdXpuZWMxOFhfR1FLRXQxTWc5LW8tTHZwOVo0TFQwMlNJR0NDTlR5TQ?oc=5,0.296,0
