timestamp,open,high,low,close,volume,quoteVolume,symbol,download_date
2025-07-23 16:00:00+00:00,0.2733,0.2736,0.2491,0.2707,111674979,29392650.21214,ALGOUSDT,2025-10-22 13:16:55.338876+00:00
2025-07-24 16:00:00+00:00,0.2707,0.2711,0.2514,0.2566,83059343.2,21702853.48986,ALGOUSDT,2025-10-22 13:16:55.338876+00:00
2025-07-25 16:00:00+00:00,0.2566,0.2796,0.2555,0.2742,61522667.6,16590909.03148,ALGOUSDT,2025-10-22 13:16:55.338876+00:00
2025-07-26 16:00:00+00:00,0.2742,0.2911,0.2726,0.2806,81231044.8,22807232.95956,ALGOUSDT,2025-10-22 13:16:55.338876+00:00
2025-07-27 16:00:00+00:00,0.2806,0.2882,0.2687,0.2695,62146948,17419789.2829,ALGOUSDT,2025-10-22 13:16:55.338876+00:00
2025-07-28 16:00:00+00:00,0.2695,0.2733,0.2581,0.2594,76295759.2,20294160.01112,ALGOUSDT,2025-10-22 13:16:55.338876+00:00
2025-07-29 16:00:00+00:00,0.2594,0.263,0.2495,0.2541,41570455,10640405.62776,ALGOUSDT,2025-10-22 13:16:55.338876+00:00
2025-07-30 16:00:00+00:00,0.2541,0.2673,0.2409,0.2551,78283601.6,20057460.99022,ALGOUSDT,2025-10-22 13:16:55.338876+00:00
2025-07-31 16:00:00+00:00,0.2551,0.2614,0.2349,0.2426,77105311.6,18813318.0375,ALGOUSDT,2025-10-22 13:16:55.338876+00:00
2025-08-01 16:00:00+00:00,0.2426,0.2446,0.2268,0.2278,52503117.6,12317646.2304,ALGOUSDT,2025-10-22 13:16:55.338876+00:00
2025-08-02 16:00:00+00:00,0.2278,0.2439,0.2233,0.2432,45917530,10644111.07028,ALGOUSDT,2025-10-22 13:16:55.338876+00:00
2025-08-03 16:00:00+00:00,0.2432,0.2507,0.2405,0.2454,64075823,15695382.30604,ALGOUSDT,2025-10-22 13:16:55.338876+00:00
2025-08-04 16:00:00+00:00,0.2454,0.2508,0.2339,0.2348,59770834.8,14509327.78742,ALGOUSDT,2025-10-22 13:16:55.338876+00:00
2025-08-05 16:00:00+00:00,0.2348,0.2444,0.2306,0.2438,48217230.8,11432077.69484,ALGOUSDT,2025-10-22 13:16:55.338876+00:00
2025-08-06 16:00:00+00:00,0.2438,0.2621,0.2413,0.2567,59423825,14881230.985,ALGOUSDT,2025-10-22 13:16:55.338876+00:00
2025-08-07 16:00:00+00:00,0.2567,0.2694,0.2507,0.2579,126558881.6,33220222.00036,ALGOUSDT,2025-10-22 13:16:55.338876+00:00
2025-08-08 16:00:00+00:00,0.2579,0.2775,0.257,0.2719,52501045.6,14107300.03544,ALGOUSDT,2025-10-22 13:16:55.338876+00:00
2025-08-09 16:00:00+00:00,0.2719,0.2768,0.2594,0.2647,56966161.6,15300737.4509,ALGOUSDT,2025-10-22 13:16:55.338876+00:00
2025-08-10 16:00:00+00:00,0.2647,0.2806,0.2567,0.262,88080963.6,23778077.97694,ALGOUSDT,2025-10-22 13:16:55.338876+00:00
2025-08-11 16:00:00+00:00,0.262,0.2702,0.2493,0.27,68820989.4,17756402.69764,ALGOUSDT,2025-10-22 13:16:55.338876+00:00
2025-08-12 16:00:00+00:00,0.27,0.2823,0.2679,0.275,96767154.2,26535471.8075,ALGOUSDT,2025-10-22 13:16:55.338876+00:00
2025-08-13 16:00:00+00:00,0.275,0.2903,0.2492,0.2574,116657765.75,31508877.709395,ALGOUSDT,2025-10-22 13:16:55.338876+00:00
2025-08-14 16:00:00+00:00,0.2574,0.2664,0.2466,0.2485,58886224.8,15030926.938671,ALGOUSDT,2025-10-22 13:16:55.338876+00:00
2025-08-15 16:00:00+00:00,0.2485,0.2628,0.2461,0.2617,32413842.19,8226721.623352,ALGOUSDT,2025-10-22 13:16:55.338876+00:00
2025-08-16 16:00:00+00:00,0.2617,0.2738,0.2585,0.2737,20318306.33,5371982.27393,ALGOUSDT,2025-10-22 13:16:55.338876+00:00
2025-08-17 16:00:00+00:00,0.2737,0.2753,0.2479,0.2554,57707435.41,14892098.23975,ALGOUSDT,2025-10-22 13:16:55.338876+00:00
2025-08-18 16:00:00+00:00,0.2554,0.2606,0.2417,0.2423,48847418.6,12189344.02364,ALGOUSDT,2025-10-22 13:16:55.338876+00:00
2025-08-19 16:00:00+00:00,0.2423,0.2489,0.2366,0.246,53950806.6,12996668.58462,ALGOUSDT,2025-10-22 13:16:55.338876+00:00
2025-08-20 16:00:00+00:00,0.246,0.2601,0.246,0.2486,41481260.6,10528140.75998,ALGOUSDT,2025-10-22 13:16:55.338876+00:00
2025-08-21 16:00:00+00:00,0.2486,0.2651,0.2389,0.2619,64647282.2,16337153.57728,ALGOUSDT,2025-10-22 13:16:55.338876+00:00
2025-08-22 16:00:00+00:00,0.2619,0.2697,0.2567,0.2602,38865625,10244981.79248,ALGOUSDT,2025-10-22 13:16:55.338876+00:00
2025-08-23 16:00:00+00:00,0.2602,0.2652,0.253,0.2609,27040962.2,7011080.50748,ALGOUSDT,2025-10-22 13:16:55.338876+00:00
2025-08-24 16:00:00+00:00,0.2609,0.2827,0.2516,0.2594,117222011,31128667.67548,ALGOUSDT,2025-10-22 13:16:55.338876+00:00
2025-08-25 16:00:00+00:00,0.2594,0.2607,0.2419,0.2507,78077156.6,19534138.89836,ALGOUSDT,2025-10-22 13:16:55.338876+00:00
2025-08-26 16:00:00+00:00,0.2507,0.2591,0.2488,0.2538,33775947.4,8555218.94968,ALGOUSDT,2025-10-22 13:16:55.338876+00:00
2025-08-27 16:00:00+00:00,0.2538,0.2566,0.2455,0.2513,36742071.8,9257494.69904,ALGOUSDT,2025-10-22 13:16:55.338876+00:00
2025-08-28 16:00:00+00:00,0.2513,0.2552,0.2325,0.235,69953343.2,16920298.96584,ALGOUSDT,2025-10-22 13:16:55.338876+00:00
2025-08-29 16:00:00+00:00,0.235,0.2372,0.2297,0.2342,41482655.4,9696953.55788,ALGOUSDT,2025-10-22 13:16:55.338876+00:00
2025-08-30 16:00:00+00:00,0.2342,0.2397,0.2305,0.2372,28337436,6691720.44724,ALGOUSDT,2025-10-22 13:16:55.338876+00:00
2025-08-31 16:00:00+00:00,0.2372,0.2377,0.2246,0.2272,53268179.6,12308698.70254,ALGOUSDT,2025-10-22 13:16:55.338876+00:00
2025-09-01 16:00:00+00:00,0.2272,0.2348,0.2217,0.2271,54848249.4,12511529.31514,ALGOUSDT,2025-10-22 13:16:55.338876+00:00
2025-09-02 16:00:00+00:00,0.2271,0.2368,0.2271,0.2362,21215748.2,4931331.34718,ALGOUSDT,2025-10-22 13:16:55.338876+00:00
2025-09-03 16:00:00+00:00,0.2362,0.2365,0.2256,0.2262,20608977.4,4748207.67232,ALGOUSDT,2025-10-22 13:16:55.338876+00:00
2025-09-04 16:00:00+00:00,0.2262,0.2363,0.2248,0.2296,38625923.6,8925378.7468,ALGOUSDT,2025-10-22 13:16:55.338876+00:00
2025-09-05 16:00:00+00:00,0.2296,0.2324,0.2263,0.2265,15776718.6,3607315.97338,ALGOUSDT,2025-10-22 13:16:55.338876+00:00
2025-09-06 16:00:00+00:00,0.2265,0.2331,0.2249,0.232,16986574.8,3902157.65254,ALGOUSDT,2025-10-22 13:16:55.338876+00:00
2025-09-07 16:00:00+00:00,0.232,0.2393,0.228,0.2386,19291839.30565,4508574.410235904,ALGOUSDT,2025-10-22 13:16:55.338876+00:00
2025-09-08 16:00:00+00:00,0.2386,0.2435,0.2315,0.233,29725244.29003,7057217.401771888,ALGOUSDT,2025-10-22 13:16:55.338876+00:00
