timestamp	close	high	low	open	volume	symbol	gap_apertura_pct	volatilidad_diaria	vol_5d	vol_10d	vol_rel_5d	return_pct	close_open_pct	range_pct	volume_change_pct	rsi_14	macd	macd_signal	macd_diff	atr_14	momentum_12	bb_upper	bb_lower	bb_pctb	vader	finbert	sentiment_ratio	sentiment_combined	download_date	added_date
2025-06-20	200.7721405029297	201.4713439140944	196.6368343380514	198.01527480684123	96813500	AAPL	0.8444447342747493	2.4585981524355165	0.62918298564877	0.7227364555387993	1.7568442041661887	2.2484505141329243	1.3922490064353394	2.4585981524355165	113.2704919296746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
2025-06-23	201.2715759277344	202.07067208145293	198.7344620242812	201.40143343464243	55814300	AAPL	0.3134363812311686	1.678727495568482	0.526492896847078	0.727190804118468	0.9970421515730294	0.24875733433614913	-0.06447695266784927	1.678727495568482	-42.34863939429935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
2025-06-24	200.07293701171875	203.2093768046809	199.9730442780961	202.36033429336192	54064000	AAPL	0.5409399517090412	1.6183843868897276	0.4350741879883377	0.6357679696225628	0.9291176578755885	-0.5955331300461517	-1.130358520918	1.6183843868897276	-3.1359346977387514	0.0	0.0	0.0	0.0	0.0	-0.16448672079815324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
2025-06-25	201.33151245117188	203.43912119943792	200.3925755811161	201.2216365357081	39525700	AAPL	0.5741403815759719	1.5202886681241494	0.4442081643192535	0.6424759905435805	0.6777099860705417	0.6290583115593525	0.054604423935440335	1.5202886681241494	-26.890907073098553	54.66541480189691	0.0	0.0	0.0	3.961931307421076	-1.1573119116251158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
2025-06-26	200.7721405029297	202.41028074115465	199.23389299836737	201.20164572639828	50799100	AAPL	-0.0645039235003453	1.594300896792351	0.38685555738747807	0.4593777946198619	0.8551559071109157	-0.2778362619104894	-0.2134700349581897	1.594300896792351	28.521696010443836	52.80499060686611	0.0	0.0	0.0	3.905821052804377	-0.22338224745836155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
2025-06-27	200.85205078125	202.98962419564967	199.7732732765776	201.66113009938155	73188600	AAPL	0.44278533576668827	1.6100006103514932	0.056851114307644286	0.42988817715814504	1.3385300285268353	0.0398014774959011	-0.4012073708665749	1.6100006103514932	44.07459974684591	53.05080883790116	0.0	0.0	0.0	3.856573186109211	-0.7845257193646491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
2025-06-30	204.9374084472656	207.15489297707504	199.0341046248948	201.7809871041056	91912800	AAPL	0.46249780335443	4.08009891947156	1.1161830052666653	0.8574727960630866	1.484906468767024	2.034013419392467	1.5642808514617321	4.08009891947156	25.58349251112878	63.51385453005629	0.0	0.0	0.0	4.161159983685712	3.214606779738634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
2025-07-01	207.5844116210937	209.95171998702364	205.90630823197932	206.4357061767528	78788900	AAPL	0.731100164113155	1.964685681454037	1.0904684033515517	0.8134925202786227	1.1787154440358918	1.2916154224274883	0.556447072851513	1.964685681454037	-14.278642365372395	68.42401783573881	0.0	0.0	0.0	4.222099380548022	4.327309905266639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
2025-07-02	212.1991729736328	213.09814660534315	207.9040445567577	208.6731759252599	67941800	AAPL	0.5244923237075908	2.4983169806335646	1.0346963569638203	0.822540820264157	0.9367892227695797	2.2230770203316124	1.6897222332188087	2.4983169806335646	-13.767294631604198	74.7929830014327	0.0	0.0	0.0	4.314359066526696	8.139478281100894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
2025-07-03	213.30792236328125	214.4066662563	211.56988934364432	211.90950026104147	34955800	AAPL	-0.13650982166048964	1.3408226101815617	1.0858902478360408	0.8167415156660915	0.5039939398116255	0.52250410504013	0.6599147751833335	1.3408226101815617	-48.550376940263575	76.04326633076379	0.0	0.0	0.0	4.208817484107338	7.625242206583585	210.99679597988953	192.4613155923761	1.1246866191258056	0.0	0.0	0.0	0.0	0	0
2025-07-07	209.7119903564453	215.9848699115094	208.563300132892	212.43889126622693	50229000	AAPL	-0.40740685457255793	3.5584255589974525	1.1257918459879475	0.9440397508073416	0.7755498824531395	-1.6857939297312008	-1.283616617243726	3.5584255589974525	43.692892166679066	64.8147230597445	0.0	0.0	0.0	4.438299790858056	7.314455113669727	212.06457697995097	192.3244763647756	0.8808219537798563	0.0	0.0	0.0	0.0	0	0
2025-07-08	209.7719268798828	211.1903153368944	208.213697736729	209.8618364392892	42848900	AAPL	0.07145327388729067	1.4295973956185761	0.910044830855513	0.9608898574253225	0.7797389327001606	0.028580398925033567	-0.042842262762905606	1.4295973956185761	-14.692906488283661	64.9077350236424	0.0	0.0	0.0	4.333893920094296	6.831826522858754	212.89505908062645	192.10230420062354	0.849797094287527	0.0	0.0	0.0	0.0	0	0
2025-07-09	210.9006500244141	211.09043707809712	206.98509558510867	209.2924745188519	48749400	AAPL	-0.22855887733035946	1.9833995686420878	0.9090870949232982	0.9464795812281788	0.996004084586407	0.538071591046401	0.7683866843560807	1.9833995686420878	13.770481856010305	66.69335600752274	0.0	0.0	0.0	4.317568746729593	5.044778372194825	213.9799173252725	191.98534756730564	0.8599987481117676	0.0	0.0	0.0	0.0	0	0
2025-07-10	212.1692047119141	213.237983779078	209.7918979255535	210.27134950514616	44443600	AAPL	-0.29838718808836306	1.6426210390390612	0.9105152482044067	0.9380746909915728	1.0044809238667847	0.6014939675876536	0.902574321815289	1.6426210390390612	-8.832518964335971	68.62559074555882	0.0	0.0	0.0	4.255319968643515	5.414390349928213	215.16581211681662	191.7723485887498	0.871904072635192	0.0	0.0	0.0	0.0	0	0
2025-07-11	210.92062377929688	211.88952536572023	209.6220944658076	210.3312962861296	39765800	AAPL	-0.8662465546213576	1.0816755293333242	0.9626587024052217	0.9858347849164519	0.8796314934698657	-0.588483580504793	0.2801901113021089	1.0816755293333242	-10.525249979749615	64.65010299925797	0.0	0.0	0.0	4.1333049884622985	5.421866110228966	215.9852419918226	192.1895153934313	0.7871626995047041	0.0	0.0	0.0	0.0	0	0
2025-07-14	208.3834991455078	210.670911689046	207.3047216270235	209.69201166358403	38840100	AAPL	-0.5824997545040661	1.6237884190977794	0.3300221995567099	0.9850531915235493	0.9047402302748968	-1.2028812490351153	-0.6240163884619049	1.6237884190977794	-2.3278797358534216	57.37652126209269	2.867561467705542	0.0	0.0	4.096347643020232	3.5026740764420707	216.353444273375	192.76224481353907	0.662164480384474	0.0	0.0	0.0	0.0	0	0
2025-07-15	208.8729553222656	211.64980271899068	208.6831682659836	208.9828312368767	42296300	AAPL	0.28761014851295785	1.4215973802093482	0.3307838103251137	0.7206330666100865	0.9877918795003344	0.23488240612372663	-0.052576526961953016	1.4215973802093482	8.898535276685692	58.35005329787074	2.7010721300436273	0.0	0.0	4.037058780910421	4.034830130835658	216.47646756039185	193.90378756656125	0.6631542094157897	0.0	0.0	0.0	0.0	0	0
2025-07-16	209.92176818847656	212.1592191902425	208.40348697906973	210.0616088760869	47490500	AAPL	0.5690796838620629	1.8021446116925952	0.2770677761891619	0.7197039609225688	1.115657902340907	0.5021295670340734	-0.06657127323671096	1.8021446116925952	12.280506805559824	60.43539425904396	2.623516300632531	0.0	0.0	4.016964025929161	4.51562101155964	216.76271895027415	194.79020615958913	0.6886586970290569	0.0	0.0	0.0	0.0	0	0
2025-07-17	209.78192138671875	211.5599023237274	209.35240091776063	210.3313009439948	48068100	AAPL	0.1950882745759517	1.054442841968623	0.3289964808685199	0.717396534120695	1.1103188198509846	-0.06661853268702089	-0.2611972420701779	1.054442841968623	1.2162432486497299	60.003992424967926	2.521699694536238	0.0	0.0	3.887716695931848	2.363898800203547	216.51386657379857	196.4754293856741	0.6640483924031053	0.0	0.0	0.0	0.0	0	0
2025-07-18	210.9405975341797	211.54990664350103	209.46227954032304	210.63095139102305	48974600	AAPL	0.40472029176392527	0.9966601660974047	0.3508225072600172	0.7439774236145682	1.0850952011258939	0.5523241182089264	0.14700885179111334	0.9966601660974047	1.8858660941455976	62.39888253616193	2.505621536913111	0.0	0.0	3.759138867878001	1.6167812827930839	216.2602733477161	198.18736764349487	0.7056546467625343	0.0	0.0	0.0	0.0	0	0
2025-07-21	212.23912048339844	215.53538252867688	211.39009321998003	211.8595616297783	51377400	AAPL	0.4356506553697995	1.9609666874895175	0.4323892056669684	0.36683196191826273	1.0784196427559403	0.6155870251615952	0.17915587604367791	1.9609666874895175	4.906216691917852	64.93307110558717	2.5680564744746732	0.0	0.0	3.818827876922229	0.018825478537839897	216.57488991041032	199.01944907884752	0.7530241781672248	0.0	0.0	0.0	0.0	0	0
2025-07-22	214.15695190429688	214.7063314773177	211.9894136266437	212.89838571641525	46404100	AAPL	0.3106238055996746	1.281629022975186	0.4389393989145312	0.37290736992585966	0.9575172286287212	0.9036182474420177	0.5911581638566584	1.281629022975186	-9.679937092963053	68.32820098095544	2.7406965363455527	0.0	0.0	3.740120017904497	0.39803000826647994	217.09942528447615	199.7834513024379	0.8300717370428318	0.0	0.0	0.0	0.0	0	0
2025-07-23	213.9072265625	214.90609293027532	212.1692088371252	214.7562690717056	46989300	AAPL	0.2798495038706651	1.2899534801259116	0.3834805151353132	0.33215531375273655	0.9716020817696283	-0.11660856188711213	-0.3953516760537963	1.2899534801259116	1.261095463547402	67.41295278879696	2.8248017252310262	0.0	0.0	3.6684603089934695	2.000475127303922	217.19636978424944	201.06993575774277	0.7960402643049823	0.0	0.0	0.0	0.0	0	0
2025-07-24	213.5176696777344	215.44548969662856	213.28793468034505	213.65751035981805	46022600	AAPL	-0.11674042373177589	1.0115691820622865	0.3912129219022068	0.34395709422524184	0.9597319075105936	-0.18211487803651868	-0.06545086191828228	1.0115691820622865	-2.057276869414952	65.9293733938477	2.827428868447953	2.7336907860356785	0.09373808241227444	3.5605385023713296	1.7856263483704542	217.1722737987791	202.31264746586936	0.7540581412231877	0.0	0.0	0.0	0.0	0	0
2025-07-25	213.63754272460932	214.9960015887686	213.15807589620647	214.45660521718813	40268800	AAPL	0.4397460598323659	0.8622360118586682	0.42142352008368006	0.3692230166633486	0.871384415105543	0.056141979750828595	-0.38192458178162136	0.8622360118586682	-12.502118524377154	66.1760495178374	2.8068282821897412	2.748318285266491	0.058509996923250096	3.4374947302421006	1.297716578814907	216.74874435344657	204.02271713336984	0.7555245187650564	0.0	0.0	0.0	0.0	0	0
2025-07-28	213.807357788086	214.6064539631857	212.81847455673216	213.78737619229813	37858000	AAPL	0.07013442758136919	0.8401429481992172	0.21894600747651935	0.3829636959642622	0.8701276254603691	0.07948746335075443	0.009346480668669273	0.8401429481992172	-5.986768912905276	66.54557123258732	2.772248075430724	2.7531042432993376	0.019143832131386596	3.3196722071143454	0.7720974768210153	215.82649494702778	206.2404972404722	0.7893659876883803	0.0	0.0	0.0	0.0	0	0
2025-07-29	211.030502319336	214.5664825639156	210.58101550100253	213.93719187335407	51411700	AAPL	0.06072479759876025	1.892605111353972	0.4372468067884992	0.43195306986147075	1.1550574611413864	-1.2987651582609543	-1.3586649093434704	1.892605111353972	35.80141581700037	55.80866798986411	2.492047214218587	2.7008928374831873	-0.2088456232646001	3.36722898252854	0.05209473500993153	215.23290687111492	207.44339470359213	0.4605047836884796	0.0	0.0	0.0	0.0	0	0
2025-07-30	208.81301879882807	212.14922883427732	207.484524690738	211.65977882345743	45512500	AAPL	0.2981922031200969	2.2482178613042145	0.6541069438294307	0.5062940893816542	1.029351763394634	-1.0507881543836641	-1.3449697625375512	2.2482178613042145	-11.474430917475983	49.008452436310584	2.067223954205957	2.5741590608277414	-0.5069351066217842	3.4599057797435964	0.20611980079110548	215.08891400764713	207.7102482848333	0.14945391964093735	0.0	0.0	0.0	0.0	0	0
2025-07-31	207.334701538086	209.60211724381097	206.92516266487007	208.25365677749065	80698400	AAPL	-0.26787698609745886	1.293682481369562	0.6269607857681601	0.4966603724520728	1.57768503073712	-0.7079622090834744	-0.4412672764668492	1.293682481369562	77.310409228234	45.06603754689569	1.5928986675362182	2.3779069821694367	-0.7850083146332185	3.403980693971975	-0.7364542632176883	215.22468966101331	207.0880254879125	0.030316607018020598	0.0	0.0	0.0	0.0	0	0
2025-08-01	202.1505889892578	213.3378897360685	201.2715816709361	210.63095505795985	104434500	AAPL	1.5898223960683002	5.995038129555672	2.052275130958723	1.5273648466357446	1.6322221114289386	-2.500359327392137	-4.026172727730583	5.995038129555672	29.413346485184338	34.56523840333311	0.7895761607797738	2.060240817891504	-1.2706646571117304	4.022718363340577	-3.701940616392608	216.13034343816184	205.06663837336157	-0.26356897323495304	0.0	0.0	0.0	0.0	0	0
2025-08-04	203.11949157714844	207.64435521756303	201.4513712516652	204.27816503495924	75109300	AAPL	1.0524708616181622	3.0741830782383652	1.8459088804162593	1.5747585908818256	1.051460887698283	0.4792974350137125	-0.5672037721762951	3.0741830782383652	-28.079992722711367	37.49658454774098	0.22848578602136627	1.6938898115174768	-1.4654040254961105	4.17773733495181	-3.175883682220917	216.68733086000643	203.85040107358734	-0.05693803024553174	0.0	0.0	0.0	0.0	0	0
2025-08-05	202.68995666503903	205.1072113881769	201.93082373064988	203.1694082424696	44155100	AAPL	0.024575024747041405	1.573007824582499	1.8944412156628143	1.5630752474707903	0.6309497476206726	-0.21146907604692303	-0.2359861071497328	1.573007824582499	-41.212206744038355	36.71141625149511	-0.24798365483820817	1.3055151182463398	-1.553498773084548	4.106212357992896	-3.911357493809964	217.13513670656798	202.69439820554138	-0.0003075701773857144	0.0	0.0	0.0	0.0	0	0
2025-08-06	213.0082550048828	215.1358452662651	205.3569348951669	205.39689808550256	108483100	AAPL	1.3355084114685338	4.7619090030196825	2.028015477207262	1.7591466628273307	1.313735163984534	5.090680618623631	3.7056825055906164	4.7619090030196825	145.68645524526045	58.949049291973246	0.20465221951675971	1.0853425385004238	-0.8806903189836641	4.701903518223838	0.36239055256758734	217.3555994485942	202.68469596156206	0.7036757519702804	0.0	0.0	0.0	0.0	0	0
2025-08-07	219.7805633544922	220.5996410833085	216.33447747046452	218.63187314031333	90224800	AAPL	2.6400939885177728	1.9715598099365836	1.8738521622774647	1.7029692063452186	1.0679847010038663	3.179364268982971	0.5253992465415375	1.9715598099365836	-16.830547799611185	67.11601828051666	1.0971903686865971	1.0877121045376585	0.009478264148938598	4.908295129666827	2.6259299080369845	218.84813997861033	201.95329129580375	1.055189803317431	0.0	0.0	0.0	0.0	0	0
2025-08-08	229.0900115966797	230.73813503605493	219.00145500716468	220.57966572513484	113854000	AAPL	0.36359101025405766	5.3591790193842685	1.670639117066316	1.8260369706197765	1.3182846899320397	4.235792328538146	3.8581733468349784	5.3591790193842685	26.189251735664694	74.59747909807604	2.526602848254157	1.3754902532809585	1.1511125949731986	5.3960369081827855	7.09783642103533	223.05063328900454	199.5677367671478	1.2571820006128287	0.0	0.0	0.0	0.0	0	0
2025-08-11	227.17999267578125	229.5599975585937	224.759994506836	227.9199981689453	61806100	AAPL	-0.5107221478491263	2.1356127287197046	1.759460430306011	1.7055687827738655	0.7383833771660393	-0.8337416841468789	-0.3246777374118504	2.1356127287197046	-45.71459939923059	71.0270203891289	3.4653535340174244	1.7934629094282517	1.6718906245891727	5.35346306129528	6.398684951305252	225.77650411690138	198.7215152922783	1.0518754070821326	0.0	0.0	0.0	0.0	0	0
2025-08-12	229.6499938964844	230.8000030517578	227.07000732421875	228.009994506836	55626200	AAPL	0.36534988018917547	1.6426633228637897	1.7439584809059456	1.725808100006093	0.6468250036860962	1.087244167767979	0.7192664484710736	1.6426633228637897	-9.998851246074416	72.83757873948139	4.35838788908444	2.3064479053594895	2.051939983724951	5.237501108884122	7.495148543491734	228.68122232181858	197.894500944783	1.0314671888182432	0.0	0.0	0.0	0.0	0	0
2025-08-13	233.3300018310547	235.0	230.42999267578125	231.07000732421875	69878500	AAPL	0.6183381081971302	1.9832519504736628	1.5426301004756993	1.7406965192309531	0.8926974554254891	1.6024419910191947	0.9780561886878274	1.9832519504736628	25.621559624781128	75.31286964269665	5.301952328557519	2.9055487899990955	2.3964035385584235	5.245537179929228	9.130950517763965	232.05223418243108	196.8643124484283	1.0363126773522653	0.0	0.0	0.0	0.0	0	0
2025-08-14	232.77999877929688	235.1199951171875	230.8500061035156	234.0599975585937	51916300	AAPL	0.3128597787727133	1.8496811352723963	1.5563096651402468	1.6889958274005277	0.7351894508088935	-0.23571895917441796	-0.5468678085311814	1.8496811352723963	-25.704902080038927	74.22417972807335	5.936916220556498	3.5118222761105757	2.425093944445922	5.175855168053704	10.306328336862443	234.76599059563492	196.45036377448227	0.9481675759708138	0.0	0.0	0.0	0.0	0	0
2025-08-15	231.58999633789065	234.27999877929688	229.33999633789065	234.0	56038700	AAPL	0.5241005357422617	2.1540082498859157	0.21310240334943376	1.342068265769253	0.9489534514325736	-0.5112133549474264	-1.0299160949185242	2.1540082498859157	7.940473415863611	71.80559812779414	6.271808918727771	4.063819604634015	2.207989314093756	5.159008544721741	10.907834037400747	236.8763652170791	196.40492903340916	0.8693802499323838	0.0	0.0	0.0	0.0	0	0
2025-08-18	230.88999938964844	233.1199951171875	230.1100006103516	231.6999969482422	37476200	AAPL	0.04749799736213251	1.3080676627926198	0.3268587768431146	1.395271608632767	0.6916063910319747	-0.3022569883463005	-0.3495889379639006	1.3080676627926198	-33.1244300813545	70.35337531859187	6.406875419501034	4.532430767607419	1.874444651893615	5.00550754201561	11.361001162285172	238.61457539972335	196.53180674138994	0.8164432556044465	0.0	0.0	0.0	0.0	0	0
2025-08-19	230.5599975585937	232.8699951171875	229.3500061035156	231.27999877929688	39402600	AAPL	0.1689113390269784	1.5347673512086937	0.34202408456422273	1.3980646341022822	0.7734726591530916	-0.14292599589722177	-0.311311494510278	1.5347673512086937	5.140329062178129	69.63833877441925	6.413358994330395	4.908616412952014	1.5047425813783804	4.899399075705345	14.053586839089322	240.1061632061524	196.6805235003906	0.7801721353504416	0.0	0.0	0.0	0.0	0	0
2025-08-20	226.009994506836	230.47000122070312	225.7700042724609	229.97999572753903	42263900	AAPL	-0.25156221252442523	2.0817632366123466	0.36003396625667167	1.1436394444031495	0.9305224139214091	-1.9734572779050177	-1.726237626948373	2.0817632366123466	7.261703542405831	60.507100715090985	5.982388799605445	5.1233708902827	0.8590179093227448	4.8915843764501625	11.26947628312339	240.8516143001125	197.14534920086408	0.6604235168671112	0.0	0.0	0.0	0.0	0	0
2025-08-21	224.8999938964844	226.5200042724609	223.77999877929688	226.2700042724609	30621200	AAPL	0.1150434812373089	1.2244192993612293	0.43335801616117775	1.184061884312605	0.7439458976708749	-0.4911289931109739	-0.6054759137790179	1.2244192993612293	-27.54762338544242	58.49210230928883	5.488011660466924	5.196299044319545	0.29171261614737887	4.737900170501153	10.957640722253046	241.4129988071813	197.72219711567024	0.6220484799686038	0.0	0.0	0.0	0.0	0	0
2025-08-22	227.759994506836	229.08999633789065	225.41000366210932	226.1699981689453	42477800	AAPL	0.5646973352277896	1.6325773550395137	0.33695607791574445	0.3381787735996078	1.104801923828181	1.2716766064777996	0.7030093959248214	1.6325773550395137	38.72023304116102	62.003200478152166	5.266285897460875	5.210296414947812	0.05598948251306357	4.698764618422946	6.925430895443478	242.21949606377507	198.32794503729917	0.6705629849303586	0.0	0.0	0.0	0.0	0	0
2025-08-25	227.16000366210932	229.3000030517578	226.22999572753903	226.47999572753903	30983100	AAPL	-0.561994560137093	1.3570292985887484	0.328544443700191	0.33026638761273447	0.8340062859154793	-0.26343118159351203	0.30025077154644164	1.3570292985887484	-27.060488066707787	60.84049910875803	4.984691959942779	5.165175523946806	-0.18048356400402632	4.582424811694077	3.357640091091476	242.87205144009897	199.0106542483776	0.6417795878842815	0.0	0.0	0.0	0.0	0	0
2025-08-26	229.3099975585937	229.4900054931641	224.69000244140625	226.8699951171875	54575100	AAPL	-0.12766708058043233	2.1362779828219396	0.41337343625693723	0.36013107920174386	1.358122666061454	0.9464667467088079	1.0755068955442229	2.1362779828219396	76.14473696950918	63.48306418728729	4.878773807362478	5.10789518062994	-0.2291213732674624	4.597966114555774	0.09602599449045295	243.58033606848022	200.13031914392212	0.6715688618795248	0.0	0.0	0.0	0.0	0	0
2025-08-27	230.4900054931641	230.8999938964844	228.259994506836	228.6100006103516	31259500	AAPL	-0.30526228934402994	1.1565755950148966	0.3989807723657576	0.3883412809465492	0.8229792324740268	0.5145907056533285	0.8223633602174849	1.1565755950148966	-42.72204723399499	64.88371380605426	4.8343226249662905	5.053180669497211	-0.21885804453092028	4.458111348490962	1.4570001426607617	244.10916144260284	201.7691924392331	0.6783380746368796	0.0	0.0	0.0	0.0	0	0
2025-08-28	232.5599975585937	233.41000366210932	229.33999633789065	230.82000732421875	38074700	AAPL	0.14317403062600315	1.7746609353835743	0.37886976667789235	0.3846228730051365	0.9645503728526393	0.8980832210058645	0.753829901725497	1.7746609353835743	21.802012188294757	67.25634772847614	4.909531776456902	5.02445089088915	-0.11491911443224812	4.430389632471512	1.267147284759339	244.4887929701811	203.91209051370564	0.7060186094623434	0.0	0.0	0.0	0.0	0	0
2025-08-29	232.13999938964844	233.3800048828125	231.3699951171875	232.509994506836	39418400	AAPL	-0.021501140472406696	0.8687426235225282	0.502147642642276	0.406422212043175	1.014313151919502	-0.18059776976022573	-0.15913084423417279	0.8687426235225282	3.529115134196724	66.27786299928033	4.87900311783477	4.9953613362782745	-0.11635821844350414	4.25750535626819	-0.5100083281479958	243.53223297587806	207.8675915480477	0.6805734438888859	0.0	0.0	0.0	0.0	0	0
2025-09-02	229.72000122070312	230.8500061035156	226.97000122070312	229.25	44075600	AAPL	-1.2449381395911678	1.7094791655041661	0.5090059442109002	0.4043554353634177	1.0625578281541326	-1.0424735828844949	0.20501689016494004	1.7094791655041661	11.81478700302397	60.78997706879333	4.60643519098889	4.917576107220397	-0.3111409162315075	4.322683414316556	-1.3145448812786495	241.59609490028714	212.4637805879941	0.5923395047755395	0.0	0.0	0.0	0.0	0	0
2025-09-03	238.47000122070312	238.8500061035156	234.3600006103516	237.2100067138672	66427800	AAPL	3.260493406478808	1.915858287024464	0.44932419825087805	0.4206389322547272	1.514845659867917	3.808984830882641	0.5311725775362405	1.915858287024464	50.71331984136348	70.34966777897677	5.038395531027163	4.941739991981751	0.09665553904541202	4.666063519209122	2.9707694596508043	239.1658667183958	218.4720132254519	0.9663733244303707	0.0	0.0	0.0	0.0	0	0
2025-09-04	239.77999877929688	239.8999938964844	236.7400054931641	238.4499969482422	47549400	AAPL	-0.00838859074874731	1.334792738868783	0.42305251804307364	0.3878101716010205	1.0093446754963682	0.5493343195739543	0.5577696993400998	1.334792738868783	-28.419426806246783	71.47111455567808	5.4239096137253	5.038173916330461	0.38573569739483915	4.558486725217064	3.850318079236396	238.75549440063574	221.5595599206533	1.059578290429854	0.0	0.0	0.0	0.0	0	0
2025-09-05	239.69000244140625	241.32000732421875	238.4900054931641	240.0	54870400	AAPL	0.09175128110064883	1.1866333036483478	0.4164885269453228	0.3910834187227681	1.0872246193255493	-0.03753287945149305	-0.1291656494140625	1.1866333036483478	15.396619095088477	71.27167783674231	5.656960430893804	5.1619312192431295	0.4950292116506745	4.435023518491178	3.959925823859488	239.31379101536572	222.99220721461472	1.023049933795225	0.0	0.0	0.0	0.0	0	0
2025-09-08	237.8800048828125	240.1499938964844	236.33999633789065	239.3000030517578	48999500	AAPL	-0.16270991100005322	1.6120832773250413	0.2921789228891418	0.3904068753250766	0.9353809349094218	-0.7551410322323374	-0.5933966363712012	1.6120832773250413	-10.699575727532514	67.20963995119885	5.630696047295913	5.255684184853687	0.37501186244222673	4.390378807069934	5.2519847194711025	240.1962899460706	222.98870761252314	0.8653916036338041	0.0	0.0	0.0	0.0	0	0
