timestamp	open	high	low	close	volume	quoteVolume	symbol	gap_apertura_pct	volatilidad_diaria	vol_5d	vol_10d	vol_rel_5d	return_pct	close_open_pct	range_pct	volume_change_pct	rsi_14	macd	macd_signal	macd_diff	atr_14	momentum_12	bb_upper	bb_lower	bb_pctb	vader	finbert	sentiment_ratio	sentiment_combined
2025-08-03 16:00:00+00:00	5.091	5.243	5.071	5.225	725809.06	3748700.6671	ICPUSDT	0.0	3.3918359297968963	2.6172187001539493	2.11949147098173	0.7361757753700432	2.632095855431142	2.632095855431142	3.3918359297968963	57.98442168541372	41.49123268456613	0.0	0.0	0.0	0.36319674870119095	-8.6857742048235	6.19917984505428	4.9413201549457195	0.22552582556310152	0.0	0.0	0.0	0.0
2025-08-04 16:00:00+00:00	5.225	5.326	5.051	5.075	1092900.88	5706387.62392	ICPUSDT	0.0	5.444466442288645	2.512875760795328	2.122208281647601	1.2317393575708906	-2.8708133971291767	-2.8708133971291767	5.444466442288645	50.57691343781239	37.765310234156935	0.0	0.0	0.0	0.35689698093682015	-10.462244177840507	6.2122633457307455	4.882236654269255	0.1449319378086532	0.0	0.0	0.0	0.0
2025-08-05 16:00:00+00:00	5.075	5.151	4.94	5.144	1150498.94	5793830.41918	ICPUSDT	0.0	4.271255060728732	0.978755045573858	1.89576123293818	1.325266571309742	1.3596059113300483	1.3596059113300483	4.271255060728732	5.270199800735823	40.41594590430845	0.0	0.0	0.0	0.34647576801276153	-4.951958610495192	6.211276018430162	4.837223981569839	0.22326375581170677	0.0	0.0	0.0	0.0
2025-08-06 16:00:00+00:00	5.144	5.29	5.064	5.251	802868.58	4144236.47126	ICPUSDT	0.0	4.4628751974723535	0.7893861884047582	1.945576511641242	0.9486818133460037	2.0800933125972048	2.0800933125972048	4.4628751974723535	-30.215617582402988	44.37257921830923	0.0	0.0	0.0	0.33787035601185	-7.4550581600282	6.182390767905705	4.811909232094294	0.32039159699129915	0.0	0.0	0.0	0.0
2025-08-07 16:00:00+00:00	5.251	5.48	5.147	5.357	1655679.6	8794104.32206	ICPUSDT	0.0	6.469788226151159	1.1810330820796267	1.9556629430405696	1.5251968554392152	2.0186631117882285	2.0186631117882285	6.469788226151159	106.22049999764596	48.052727160271	0.0	0.0	0.0	0.33752247343957503	-6.083450210378674	6.169578781582625	4.798621218417375	0.40729107638711104	0.0	0.0	0.0	0.0
2025-08-08 16:00:00+00:00	5.357	5.714	5.353	5.629	686161.96	3793859.04506	ICPUSDT	0.0	6.74388193536336	1.1262699659423474	1.9696695396198176	0.6367371537458378	5.077468732499521	5.077468732499521	6.74388193536336	-58.55708072987069	56.08185017515579	0.0	0.0	0.0	0.3391994396224626	-1.0372714486638566	6.090084678129659	4.8311153218703415	0.6337602056497655	0.0	0.0	0.0	0.0
2025-08-09 16:00:00+00:00	5.629	5.774	5.501	5.659	1077783.02	6091089.7922	ICPUSDT	0.0	4.962734048354839	1.1502536931736074	1.8691444784847788	1.0029635256675697	0.5329543435779046	0.5329543435779046	4.962734048354839	57.074143253292576	56.87359574644431	-0.049613115078451564	0.0	0.0	0.33447090822085807	3.4741268970561254	5.975778140992881	4.891921859007118	0.7077304931863259	0.0	0.0	0.0	0.0
2025-08-10 16:00:00+00:00	5.659	5.755	5.427	5.554	964541.94	5398674.0668	ICPUSDT	0.0	6.043854800073712	0.9833400689145952	1.0476443371344129	0.9297623029387251	-1.8554514931966697	-1.8554514931966697	6.043854800073712	-10.50685322542937	53.254885658475565	-0.03315422837556525	0.0	0.0	0.3340087004907968	3.215015796320387	5.8892530328287	4.9330469671713	0.6493924846646832	0.0	0.0	0.0	0.0
2025-08-11 16:00:00+00:00	5.554	5.639	5.286	5.61	1284017.68	6968758.05534	ICPUSDT	0.0	6.6780174044646365	0.7331835899934591	1.128680712750399	1.1326534518761757	1.0082823190493346	1.0082823190493346	6.6780174044646365	33.12201644648029	54.90295178114004	-0.01541402678925241	0.0	0.0	0.33536522188431134	3.8312048861743615	5.871425294472674	4.939674705527326	0.7194256729490432	0.0	0.0	0.0	0.0
2025-08-12 16:00:00+00:00	5.61	5.937	5.591	5.899	1265374.46	7302619.695	ICPUSDT	0.0	6.188517259881954	0.715945431774596	1.1525371801929847	1.1987527997657454	5.151515151515146	5.151515151515146	6.188517259881954	-1.4519441819523835	62.291685643542024	0.021714781026682672	0.0	0.0	0.3361248488925748	14.56593513303554	5.918526724457323	4.915673275542676	0.9805288355158408	0.0	0.0	0.0	0.0
2025-08-13 16:00:00+00:00	5.899	6.094	5.495	5.584	1945319.87	11333195.696255	ICPUSDT	0.0	10.900818926296637	2.2930880446460953	1.872486780823773	1.487921728856308	-5.339888116629944	-5.339888116629944	10.900818926296637	53.73471897006679	52.24420017959857	0.025428635799547017	0.0	0.0	0.3549016454002481	12.39935587761674	5.932354556872827	4.919045443127173	0.6562208390831998	0.0	0.0	0.0	0.0
2025-08-14 16:00:00+00:00	5.584	5.589	5.256	5.3	1153042.242	6272916.423318	ICPUSDT	0.0	6.335616438356167	2.065861990047988	1.8527572019864296	0.8718924625571282	-5.085959885386816	-5.085959885386816	6.335616438356167	-40.7273703527225	45.1701053630124	0.005393295398804732	0.0	0.0	0.3533372421573732	4.105283834217239	5.903114502912383	4.910885497087617	0.39216199146379616	0.0	0.0	0.0	0.0
2025-08-15 16:00:00+00:00	5.3	5.504	5.246	5.475	1180653.357	6364599.841965	ICPUSDT	0.0	4.918032786885228	2.2778537099045475	1.7838522207495333	0.8645158758858152	3.3018867924528266	3.3018867924528266	4.918032786885228	2.3946316964162	49.69060346905511	0.00359474328541598	0.0	0.0	0.3465274391461322	4.784688995215311	5.873972606071245	4.917127393928755	0.5830332837451333	0.0	0.0	0.0	0.0
2025-08-16 16:00:00+00:00	5.475	5.676	5.402	5.674	663989.417	3656067.739893	ICPUSDT	0.0	5.072195483154387	2.442590093656573	1.7207459295087362	0.5347526141647595	3.6347031963470458	3.6347031963470458	5.072195483154387	-43.760849612355784	54.304250797406574	0.018019299398454258	0.0	0.0	0.3413469077785513	11.802955665024633	5.871597008380757	4.918102991619243	0.792765339994599	0.0	0.0	0.0	0.0
2025-08-17 16:00:00+00:00	5.674	5.685	5.226	5.306	1693969.965	9081292.478535	ICPUSDT	0.0	8.783008036739373	2.5828299318117445	1.87505372282595	1.2761612052400408	-6.485724356714845	-6.485724356714845	8.783008036739373	155.12002475184028	45.91816607376342	-0.00024088369701136259	-0.0031689020479093895	0.002928018350898027	0.34975070008008335	3.149300155520994	5.8636709005798995	4.909729099420099	0.4154036442245382	0.0	0.0	0.0	0.0
2025-08-18 16:00:00+00:00	5.306	5.401	5.118	5.136	1025096.98	5375324.29676	ICPUSDT	0.0	5.5295037123876405	1.5834387706247204	1.9082403652563715	0.8965729027542813	-3.2039200904636242	-3.2039200904636242	5.5295037123876405	-39.48552800934697	42.642120053074166	-0.028105803402039164	-0.008156282318735344	-0.01994952108330382	0.34498279293150597	-2.190059036374028	5.863801192907509	4.885098807092492	0.25636107211342873	0.0	0.0	0.0	0.0
2025-08-19 16:00:00+00:00	5.136	5.217	5.006	5.167	1366343.46	6953049.3617	ICPUSDT	0.0	4.214942069516568	1.7850037323551395	1.989876552315959	1.1520499216083002	0.603582554517128	0.603582554517128	4.214942069516568	33.289189867674764	43.434645883018845	-0.04714406467062826	-0.01595383878911393	-0.031190225881514332	0.3354125934363984	-3.5467612469665926	5.859994659165052	4.865305340834949	0.3033054176871425	0.0	0.0	0.0	0.0
2025-08-20 16:00:00+00:00	5.167	5.31	5.105	5.109	678571.64	3529717.62842	ICPUSDT	0.0	4.015670910871678	1.9244464088546571	2.135750180435542	0.6250692774920856	-1.1225082252757854	-1.1225082252757854	4.015670910871678	-50.336671571582734	42.258172701103746	-0.06614960766259248	-0.02599299256380964	-0.040156615098782836	0.3260974081909413	-9.237875288683597	5.861722958759502	4.859577041240499	0.248888863786417	0.0	0.0	0.0	0.0
2025-08-21 16:00:00+00:00	5.109	5.347	4.934	5.295	1605625.02	8230696.78646	ICPUSDT	0.0	8.37049047426024	2.2662072267778264	2.2369013620496263	1.2603799603453247	3.640634174985319	3.640634174985319	8.37049047426024	136.6183502747035	47.197521432434044	-0.06544854182823201	-0.033884102416694116	-0.031564439411537894	0.33230473617730266	-6.432231843081815	5.8460756868566115	4.90792431314339	0.41259406285848826	0.0	0.0	0.0	0.0
2025-08-22 16:00:00+00:00	5.295	5.585	5.295	5.397	1401185.32	7627341.32792	ICPUSDT	0.0	5.476864966949954	1.738779596385915	2.256771427223407	1.1528930937560622	1.9263456090651616	1.9263456090651616	5.476864966949954	-12.732717630421575	49.736749154363714	-0.056016669259109975	-0.03831061578517729	-0.017706053473932684	0.32928296930749534	-2.826791501620454	5.842651462748819	4.94194853725118	0.505218146701815	0.0	0.0	0.0	0.0
2025-08-23 16:00:00+00:00	5.397	5.484	5.183	5.244	883864.46	4705817.81732	ICPUSDT	0.0	5.80744742427166	1.743536088380854	1.596755527393121	0.7445464350561012	-2.834908282379108	-2.834908282379108	5.80744742427166	-36.920231222519526	46.15157841618467	-0.06019378711225887	-0.04268725005059361	-0.01750653706166526	0.3272627572141028	-6.524064171123004	5.842263975283623	4.9442360247163775	0.33380250035009984	0.0	0.0	0.0	0.0
2025-08-24 16:00:00+00:00	5.244	5.498	5.018	5.048	1916969.58	10007365.4074	ICPUSDT	0.0	9.565563969709057	2.2630947915985713	1.984877086932919	1.477725667854029	-3.7376048817696366	-3.7376048817696366	9.565563969709057	116.88501651033691	41.9771700885578	-0.07841581634635197	-0.04983296330974528	-0.028582853036606695	0.33817256027023834	-14.426173927784369	5.844878101015933	4.938921898984066	0.1204010754286959	0.0	0.0	0.0	0.0
2025-08-25 16:00:00+00:00	5.048	5.088	4.839	4.985	1594115.12	7889340.74842	ICPUSDT	0.0	5.145691258524481	1.972344356222551	1.9701040907120928	1.0768487681881587	-1.248019017432641	-1.248019017432641	5.145691258524481	-16.84191879560238	40.70278222432087	-0.09682434846598209	-0.05923124034099264	-0.03759310812498945	0.331803091679507	-10.727077363896836	5.859091021171611	4.9088089788283895	0.08017727135381583	0.0	0.0	0.0	0.0
2025-08-26 16:00:00+00:00	4.985	5.145	4.976	5.077	848725.64	4299334.28472	ICPUSDT	0.0	3.39630225080385	2.2615876129006227	2.140442991223759	0.6386331876614431	1.845536609829481	1.845536609829481	3.39630225080385	-46.75882379184761	43.4048702401613	-0.10280454487348756	-0.06794590124749163	-0.03485864362599593	0.320174299416685	-4.207547169811318	5.865927847472251	4.884572152527748	0.19608369163551242	0.0	0.0	0.0	0.0
2025-08-27 16:00:00+00:00	5.077	5.143	4.972	5.076	1227827.06	6209618.8662	ICPUSDT	0.0	3.439259855189046	2.5207546195067776	2.041694414608475	0.948641510550381	-0.019696671262563206	-0.019696671262563206	3.439259855189046	44.66713412829145	43.381729944846796	-0.10639809425402902	-0.07563633984879911	-0.030761754405229907	0.3095189923154932	-7.287671232876713	5.868958446507788	4.853441553492212	0.21915779839653918	0.0	0.0	0.0	0.0
2025-08-28 16:00:00+00:00	5.076	5.146	4.849	4.88	1373494.26	6845935.95144	ICPUSDT	0.0	6.12497422148896	2.535312088791713	2.051434875884941	0.9865452393986182	-3.861308116627261	-3.861308116627261	6.12497422148896	11.863820626334782	38.99373584536415	-0.12363636691110269	-0.08523634526125984	-0.03840002164984285	0.3086247785786722	-13.993655269651049	5.856831560363892	4.790668439636107	0.0837878919530748	0.0	0.0	0.0	0.0
2025-08-29 16:00:00+00:00	4.88	4.951	4.806	4.891	1127367.44	5490201.48954	ICPUSDT	0.0	3.017062005826042	1.3435787642715733	2.1699737456432535	0.9133614579226705	0.22540983606557627	0.22540983606557627	3.017062005826042	-17.919755995194333	39.364423376196804	-0.13485568176309926	-0.09516021256162772	-0.03969546920147153	0.2969372943944813	-7.821334338484736	5.826879048159009	4.743820951840991	0.13589210833598037	0.0	0.0	0.0	0.0
2025-08-30 16:00:00+00:00	4.891	4.937	4.796	4.837	521668.66	2528883.978	ICPUSDT	0.0	2.939949958298582	1.327585098541791	2.272447122576553	0.5115318321565053	-1.1040686976078566	-1.1040686976078566	2.939949958298582	-53.726829293562005	38.139266666226796	-0.146416618678332	-0.10541149378496859	-0.041005124893363415	0.28579891622344694	-5.821651090342686	5.809751550644889	4.689248449355111	0.1318617953621154	0.0	0.0	0.0	0.0
2025-08-31 16:00:00+00:00	4.837	4.932	4.65	4.709	1914193.04	9123761.68278	ICPUSDT	0.0	6.064516129032258	1.6339458879102775	2.033927850922931	1.5525812080058798	-2.646268348149682	-2.646268348149682	6.064516129032258	266.93656084304547	35.33216050958893	-0.16401659354151032	-0.11713251373627694	-0.04688407980523339	0.2855275650646293	-8.863944261660542	5.785999473389841	4.622900526610158	0.07402592327009563	0.0	0.0	0.0	0.0
2025-09-01 16:00:00+00:00	4.709	4.891	4.586	4.754	1463462.74	6930605.25076	ICPUSDT	0.0	6.65067597034452	1.8228490530275774	2.091299415590772	1.1432970135459217	0.9556169038012303	0.9556169038012303	6.65067597034452	-23.54675263054974	37.08533685210984	-0.17234686907771568	-0.1281753848045647	-0.044171484273150985	0.2869184532742986	-6.948522215697797	5.666035850727378	4.628364149272621	0.1210747585688652	0.0	0.0	0.0	0.0
2025-09-02 16:00:00+00:00	4.754	4.917	4.754	4.87	777646.94	3767571.0045	ICPUSDT	0.0	3.4286916281026563	1.7903787205852597	2.150879444828423	0.669884171234511	2.440050483803125	2.440050483803125	3.4286916281026563	-46.86253918565772	41.488913607535025	-0.1676558100923753	-0.13607146986212681	-0.031584340230248475	0.2780671351832773	-8.02644003777148	5.6027247957910955	4.620275204208905	0.2541858614739963	0.0	0.0	0.0	0.0
2025-09-03 16:00:00+00:00	4.87	4.937	4.705	4.748	1507605.44	7261554.09324	ICPUSDT	0.0	4.93092454835282	1.6110069112614824	1.4313260264785783	1.2188428439635746	-2.5051334702258705	-2.5051334702258705	4.93092454835282	93.86759755011703	38.4414405565275	-0.17180206518827834	-0.14321758892735711	-0.028584476260921227	0.2747766255273289	-12.025199184732259	5.591418236125563	4.576381763874437	0.1690759305869591	0.0	0.0	0.0	0.0
2025-09-04 16:00:00+00:00	4.748	4.887	4.678	4.751	1471450.08	7029682.57744	ICPUSDT	0.0	4.467721248396743	1.280249992983199	1.414022103664844	1.0312420756712661	0.06318449873631242	0.06318449873631242	4.467721248396743	-2.398197767182365	38.56094895253611	-0.1728533811159707	-0.14914474736507985	-0.023708633750890856	0.2700782951325197	-9.401220442410363	5.5415680390549715	4.553831960945028	0.19961611550350364	0.0	0.0	0.0	0.0
2025-09-05 16:00:00+00:00	4.751	4.807	4.691	4.707	584543.64	2770666.76666	ICPUSDT	0.0	2.472820294180357	1.581849192688359	1.5166275399183424	0.5035081483949159	-0.9261208166701849	-0.9261208166701849	2.472820294180357	-60.27431389313595	37.41370239853805	-0.175217194095036	-0.15435923671107107	-0.020857957383964926	0.25907270262305404	-6.755150554675122	5.422811580311606	4.575888419688393	0.1548092984198559	0.0	0.0	0.0	0.0
2025-09-06 16:00:00+00:00	4.707	4.853	4.698	4.818	846925.72	4053247.2065	ICPUSDT	0.0	3.2992762877820208	0.9801468628739001	1.5266182519785463	0.8162082419236454	2.3581899298916458	2.3581899298916458	3.2992762877820208	44.8866538005614	42.09414090600952	-0.16621770632541377	-0.1567309306339396	-0.009486775691474159	0.25163893814997873	-3.3500501504513682	5.380793553601636	4.569106446398365	0.3066373130641633	0.0	0.0	0.0	0.0
2025-09-07 16:00:00+00:00	4.818	4.947	4.769	4.924	1601217.224377	7779103.030557353	ICPUSDT	0.0	3.732438666387082	0.9669102800852813	1.3977769535740046	1.3317414458041985	2.2000830220008463	2.2000830220008463	3.732438666387082	89.06229750313878	46.22955040092023	-0.14881676626288431	-0.15514809775972857	0.006331331496844256	0.24637901399640882	-3.0135907031711557	5.36383881085708	4.56486118914292	0.4494979597633402	0.0	0.0	0.0	0.0
2025-09-08 16:00:00+00:00	4.924	5.054	4.828	4.861	1713423.334463	8446802.920672126	ICPUSDT	0.0	4.681027340513669	0.8964810597704398	1.3528006753672903	1.377890470524346	-1.279447603574342	-1.279447603574342	4.681027340513669	7.007550779355193	44.20874913249253	-0.13851327457557083	-0.15182113312289702	0.01330785854732619	0.24492337013952245	-4.235618597320723	5.339662070986042	4.55843792901396	0.38729226956845964	0.0	0.0	0.0	0.0
2025-09-09 16:00:00+00:00	4.861	5.001	4.826	4.945	1132732.661003	5539826.451725498	ICPUSDT	0.0	3.626191462909257	0.7969830043543625	1.2941482293430744	0.9633976804267914	1.7280394980456804	1.7280394980456804	3.626191462909257	-33.8906714867399	47.50375074242116	-0.12216138479689942	-0.14588918345769752	0.023727798660798105	0.2399288437009852	1.3319672131147622	5.324510409737574	4.557189590262425	0.5054084287753845	0.0	0.0	0.0	0.0
2025-09-10 16:00:00+00:00	4.945	4.959	4.837	4.875	1533422.4004	7513470.592875181	ICPUSDT	0.0	2.522224519330161	0.7802284019810559	1.2524002470186166	1.1229386232870375	-1.415571284125385	-1.415571284125385	2.522224519330161	35.37372525677871	45.112684327315726	-0.11354196819199203	-0.13941974040455643	0.025877772212564404	0.23150535486520055	-0.3271314659578821	5.268008168078825	4.571691831921174	0.4355896197301839	0.0	0.0	0.0	0.0
2025-09-11 16:00:00+00:00	4.875	5.041	4.817	4.867	1814362.581156	8906266.04778929	ICPUSDT	0.0	4.650197218185596	0.8884724372305254	0.8842962042871803	1.1637753425134947	-0.16410256410256424	-0.16410256410256424	4.650197218185596	18.321121478512094	44.83493252306328	-0.10613311508909362	-0.13276241534146388	0.026629300252370258	0.2309692580891148	0.6202191440975864	5.164328430875972	4.622371569124028	0.4513798941214247	0.0	0.0	0.0	0.0
2025-09-12 16:00:00+00:00	4.867	5.169	4.857	5.074	1821540.899229	9145850.93219186	ICPUSDT	0.0	6.423718344657183	1.4456800700264525	1.2018380426055697	1.1362641244477312	4.253133347031022	4.253133347031022	6.423718344657183	0.3956385646151542	52.913266828815644	-0.08260614339777383	-0.12273116095272588	0.04012501755495204	0.23675716822560658	7.751114886387773	5.119532998958178	4.650167001041822	0.9029904186491745	0.0	0.0	0.0	0.0
2025-09-13 16:00:00+00:00	5.074	5.098	4.827	4.849	2297261.57094	11397579.559515702	ICPUSDT	0.0	5.6142531593122005	1.5505878672090423	1.2728797059488917	1.3357227901888338	-4.434371304690572	-4.434371304690572	5.6142531593122005	26.116387060667	45.17029847609796	-0.08118066821628123	-0.11442106240543695	0.033240394189155725	0.2392030847809204	1.9983172065629078	5.0976410155315	4.6521589844685005	0.4418607301888293	0.0	0.0	0.0	0.0
2025-09-14 16:00:00+00:00	4.849	4.913	4.638	4.676	2223677.120229	10600251.689057926	ICPUSDT	0.0	5.929279862009495	1.543184494331495	1.3918908375922279	1.1473768872445786	-3.5677459269952574	-3.5677459269952574	5.929279862009495	-3.203137667988338	40.28857591589862	-0.09293927691207671	-0.11012470530676491	0.0171854283946882	0.24176000729656896	-3.9835728952772063	5.09214419846658	4.626755801533421	0.10581312037663812	0.0	0.0	0.0	0.0
2025-09-15 16:00:00+00:00	4.676	4.733	4.61	4.721	1454492.099966	6785463.138320585	ICPUSDT	0.0	2.6681127982646275	1.4842163570155615	1.3645835490918026	0.7566546219685152	0.9623609923011105	0.9623609923011105	2.6681127982646275	-34.5906792522013	42.043166824147455	-0.09750298142403047	-0.10760036053021803	0.010097379106187562	0.23327714963252827	-0.568660488626793	5.059014463516932	4.624285536483067	0.22247073406596413	0.0	0.0	0.0	0.0
2025-09-16 16:00:00+00:00	4.721	4.807	4.66	4.674	969223.763755	4580134.740888831	ICPUSDT	0.0	3.1545064377682452	1.7189025356645316	1.3772619455787893	0.5528189331550825	-0.9955517898750204	-0.9955517898750204	3.1545064377682452	-33.363421927306696	40.69804379529362	-0.1037166760539181	-0.10682362363495804	0.003106947581039937	0.22711449608734768	-1.6207114291728046	5.022220351571935	4.620879648428065	0.1323572494786126	0.0	0.0	0.0	0.0
2025-09-17 16:00:00+00:00	4.674	4.915	4.643	4.887	1980852.780857	9507614.215750009	ICPUSDT	0.0	5.858281283652817	1.5961306280601164	1.44241384149896	1.1096583680591514	4.557124518613589	4.557124518613589	5.858281283652817	104.37517680981246	48.70724241650778	-0.09041154590862988	-0.1035412080896924	0.013129662181062526	0.23032060350968	3.8240917782026704	5.023000870211951	4.6207991297880495	0.6618590708518242	0.0	0.0	0.0	0.0
